"2016 Form EIA-860 Data - Schedule 3, 'Solar Technology Data' (Operable Units Only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,East West Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Tilt Angle,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW)
58694,"Argand Energy Solutions, LLC",58801,"Arba Solar, LLC",NC,Greene,INV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,6,2014,,,,Y,,,,,,,25.0,0.6,Y,,,,,,N, ,N, 
58694,"Argand Energy Solutions, LLC",58801,"Arba Solar, LLC",NC,Greene,INV3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,6,2014,,,,Y,,,,,,,25.0,0.6,Y,,,,,,N, ,N, 
58694,"Argand Energy Solutions, LLC",58801,"Arba Solar, LLC",NC,Greene,INV4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,6,2014,,,,Y,,,,,,,25.0,0.6,Y,,,,,,N, ,N, 
58694,"Argand Energy Solutions, LLC",58802,"Franklin Solar, LLC",NC,Franklin,INV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,3,2013,,,,Y,,,,,,,25.0,0.6,Y,,,,,,N, ,N, 
58694,"Argand Energy Solutions, LLC",58802,"Franklin Solar, LLC",NC,Franklin,INV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,3,2013,,,,Y,,,,,,,25.0,0.6,Y,,,,,,N, ,N, 
58694,"Argand Energy Solutions, LLC",58802,"Franklin Solar, LLC",NC,Franklin,INV3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,3,2013,,,,Y,,,,,,,25.0,0.6,Y,,,,,,N, ,N, 
58694,"Argand Energy Solutions, LLC",58802,"Franklin Solar, LLC",NC,Franklin,INV4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,3,2013,,,,Y,,,,,,,25.0,0.7,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,58803,"Kenansville Solar 2, LLC",NC,Duplin,INV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,3,2016,,,,Y,,,,,,,20.0,2.0,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV10,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV5,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV6,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV7,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV8,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58805,"Samarcand Solar Farm, LLC",NC,Moore,INV9,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58806,Albemarle Solar Center LLC,NC,Lenoir,ASC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,,,Y,,,,,,,25.0,6.6,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,58807,Boseman Solar Center LLC,NC,Nash,BSC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,N,,Y,,,,,,,20.0,6.4,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,58808,Flemming Solar Center LLC,NC,Pitt,FSC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,,,Y,,,,,,,20.0,6.4,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58809,Littlefield Solar Center LLC,NC,Pitt,LSC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2015,,,,Y,,,,,,,25.0,6.4,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,58810,Rams Horn Solar Center LLC,NC,Pitt,RHSC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,,,Y,,,,,,N,20.0,6.4,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,58812,Upchurch Solar Center LLC,NC,Wilson,USC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,,,Y,,,,,,,20.0,6.4,Y,,,,,,N, ,N, 
58696,Ignite Solar Holdings LLC,58814,Shasta Solar Farm,CA,Shasta,GENA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,3,2014,,Y,,,,,,,,,0.0,2.2,Y,,,,,,N, ,N, 
58696,Ignite Solar Holdings LLC,58814,Shasta Solar Farm,CA,Shasta,GENB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,3,2014,,Y,,,,,,,,,0.0,2.2,Y,,,,,,N, ,N, 
56997,Marina Energy LLC,58822,Millville City Sewer Auth WTP,NJ,Cumberland,U1BB,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,0.8,0.8,0.8,3,2013,,,,Y,,,,,,,20.0,1.0,Y,,,,,,N, ,N, 
56997,Marina Energy LLC,58822,Millville City Sewer Auth WTP,NJ,Cumberland,U2DB,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,0.5,0.5,0.5,3,2013,,,,Y,,,,,,,20.0,0.5,Y,,,,,,N, ,N, 
59380,"Enel Green Power NA, Inc.",58824,Sheldon Solar,VT,Franklin,I402,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.3,2.3,2.3,9,2013,,,,Y,,,,,,,20.9,2.5,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,58828,Apple One,NC,Catawba,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,10,2015,,,,Y,,,,,,,20.0,6.4,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58829,Sonne Two,NC,Catawba,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2016,,,,Y,,,,,,,20.0,6.9,Y,,,,,,N, ,N, 
58661,"Sustainable Power Group, LLC",58831,Redcrest Solar Farm,CA,Kern,PV-1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,16.6,16.6,16.6,10,2015,,Y,,,,,,,,,0.0,20.9,,Y,,,,,N, ,N, 
58705,Washington Gas Energy Systems,58832,Cogenra - TEP,AZ,Pima,CTEP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,0.7,7,2014,N,Y,,,,N,,,,,0.0,1.0,Y,,,,,,Y,1.0,N, 
59146,Red Horse 2,58833,Red Horse 2,AZ,Cochise,RH2S,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,51.0,51.0,51.0,8,2015,,Y,,,,,,,,,0.0,75.9,Y,,,,,,N, ,N, 
58721,Solar Sudbury One LF LLC,58839,Sudbury Landfill,MA,Middlesex,INV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2013,,,,Y,,,,,,,25.0,0.6,Y,,,,,,N, ,Y,0.5
58721,Solar Sudbury One LF LLC,58839,Sudbury Landfill,MA,Middlesex,INV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.3,0.3,0.3,12,2013,,,,Y,,,,,,,25.0,0.4,Y,,,,,,N, ,Y,0.4
58721,Solar Sudbury One LF LLC,58839,Sudbury Landfill,MA,Middlesex,INV3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2013,,,,Y,,,,,,,25.0,0.6,Y,,,,,,N, ,Y,0.5
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV5,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV6,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV7,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV8,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58840,"Kenansville Solar Farm, LLC",NC,Duplin,INV9,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2014,,,,Y,,,,,,,20.0,0.6,Y,,,,,,N, ,N, 
58711,"Gato Montes Solar, LLC",58842,"Gato Montes Solar, LLC",AZ,Pima,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2012,,,,Y,,,,,,,20.0,6.1,,,,,Y,,N, ,N, 
58712,"Bethel Price Solar, LLC",58843,"Bethel Price Solar, LLC",NC,Pitt,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2014,,Y,,,,,,,,,0.0,7.0,Y,,,,,,N, ,N, 
58713,"Dogwood Solar, LLC",58844,"Dogwood Solar, LLC",NC,Halifax,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,11,2014,,Y,,,,,,,,,0.0,27.8,Y,,,,,,N, ,N, 
58714,"Washington Airport Solar, LLC",58845,Washington Airport Solar LLC,NC,Beaufort,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,2,2014,,,,Y,,,,,,,25.0,7.0,Y,,,,,,N, ,N, 
58715,"Washington Millfield Solar, LLC",58846,"Washington Millfield Solar, LLC",NC,Beaufort,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,,,Y,,,,,,,25.0,7.0,Y,,,,,,N, ,N, 
58716,"Windsor Cooper Hill Solar, LLC",58847,"Windsor Cooper HIill Solar, LLC",NC,Bertie,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,8,2015,,Y,,,,,,,,,0.0,7.0,Y,,,,,,N, ,N, 
3046,Duke Energy Progress - (NC),58848,Warsaw Farm,NC,Duplin,1,OP,Solar Photovoltaic,PV,Electric Utility,1,65.0,65.0,65.0,12,2015,,,,Y,,,,,,,20.0,65.0,,Y,,,,,N, ,N, 
58724,Castalia Solar LLC,58849,Castalia Solar,NC,Nash,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,6,2014,,,,Y,,,,,,,20.0,2.7,Y,,,,,,N, ,N, 
58726,Oakboro Farm LLC,58851,Oakboro Farm,NC,Scotland,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,9,2014,,,,Y,,,,,,,25.0,6.4,Y,,,,,,N, ,N, 
58728,McKenzie Farm LLC,58853,McKenzie Farm,NC,Columbus,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,,,Y,,,,,,,20.0,7.1,Y,,,,,,N, ,N, 
58729,Nash 58 Farm LLC,58854,Nash 58 Farm,NC,Nash,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2013,,,,Y,,,,,,,25.0,6.5,Y,,,,,,N, ,N, 
58730,Nash 64 Farm LLC,58855,Nash 64 Farm,NC,Nash,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,8,2014,,,,Y,,,,,,,20.0,6.3,Y,,,,,,N, ,N, 
58732,Pate Farm LLC,58856,Pate Farm,NC,Robeson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2013,,,,Y,,,,,,,25.0,6.5,Y,,,,,,N, ,N, 
58740,Erwin Farm LLC,58859,Erwin Farm,NC,Harnett,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,9,2014,,,,Y,,,,,,,20.0,5.1,Y,,,,,,N, ,N, 
58738,Sigmon Catawba Farm LLC,58861,Sigmon Catawba Farm,NC,Catawba,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,6,2014,,,,Y,,,,,,,20.0,6.4,Y,,,,,,N, ,N, 
58736,Wagstaff Farm LLC,58862,Wagstaff Farm 1,NC,Person,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2013,,,,Y,,,,,,,25.0,6.5,Y,,,,,,N, ,N, 
58735,Waco Farm LLC,58863,Waco Farm,NC,Cleveland,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2013,,,,Y,,,,,,,20.0,6.5,Y,,,,,,N, ,N, 
61060,Cypress Creek Renewables,58864,Sunfish Farm,NC,Wake,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2015,,,,Y,,,,,,,20.0,6.4,Y,,,,,,N, ,N, 
58743,Garrell Solar Farm LLC,58866,Garrell Solar Farm,NC,Columbus,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,11,2013,,,,Y,,,,,,,25.0,5.2,Y,,,,,,N, ,N, 
58744,Angier Farm LLC,58867,Angier Farm,NC,Harnett,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,,,Y,,,,,,,20.0,5.7,Y,,,,,,N, ,N, 
58745,Blandenboro Farm LLC,58868,Bladenboro Farm,NC,Bladen,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,10,2013,,,,Y,,,,,,,25.0,5.0,Y,,,,,,N, ,N, 
59139,SunEdison LLC,58871,Berkley East Solar LLC,MA,Bristol,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,2.9,2.9,7,2013,,,,Y,,,,,,,0.0,3.8,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58874,Dement Farm LLC,NC,Vance,DF1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.9,4.9,8,2013,,,,Y,,,,,,,20.0,6.5,Y,,,,,,N, ,N, 
15477,Public Service Elec & Gas Co,58877,Kinsley Landfill Solar,NJ,Gloucester,KINS,OP,Solar Photovoltaic,PV,Electric Utility,1,8.6,8.6,8.6,1,2015,,,,Y,,,,,,,10.0,11.2,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58879,Duplin Solar LLC,NC,Duplin,DF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,4.9,4.9,12,2013,,,,Y,,,,,,,25.0,6.5,Y,,,,,,N, ,N, 
59462,"Heelstone Energy Holdings, LLC",58880,North Carolina Solar III LLC,NC,Scotland,NCIII,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.9,4.9,4.9,12,2013,,,,Y,,,,,,,25.0,6.4,Y,,,,,,N, ,N, 
58753,Sunlight General Morris Solar LLC,58881,County College of Morris,NJ,Morris,PV01,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,2.9,2.9,2.9,11,2013,,,,Y,,,,,,,10.0,3.4,Y,,,,,,Y,3.4,N, 
58754,Sunlight General Mercer Solar LLC,58882,Mercer County Community College,NJ,Mercer,PV01,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,7.5,7.5,7.5,9,2013,,,,Y,,,,,,,30.0,8.3,Y,,,,,,Y,8.3,N, 
58759,Perpetual Energy Systems,58889,ASTI,CA,Sonoma,ASTI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,2,2009,,,,Y,,,,,,,0.0,1.2,Y,,,,,,N, ,N, 
58759,Perpetual Energy Systems,58890,Beringer,CA,Sonoma,BERI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.2,1.1,0.6,1,2009,,,,Y,,,,,,,0.0,1.3,Y,,,,,,N, ,N, 
58764,"Origis Energy USA, Inc",58892,Camilla Solar Plant,GA,Mitchell,CMLA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,16.0,16.0,17.6,11,2013,,,,Y,,,,,,,30.0,20.3,Y,,,,,,N, ,N, 
58764,"Origis Energy USA, Inc",58893,Camp Solar Plant,GA,Meriwether,CAMP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.4,2.4,2.6,12,2013,,,,Y,,,,,,,30.0,3.2,Y,,,,,,N, ,N, 
58769,Sunlight General Somerset Solar LLC,58896,Patriots Stadium,NJ,Somerset,PV01,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.0,1.0,1.0,9,2013,,,,Y,,,,,,,10.0,1.0,Y,,,,,,Y,1.0,N, 
15473,Public Service Co of NM,58899,Prosperity Energy Storage Facility,NM,Bernalillo,GEN-1,OP,Solar Photovoltaic,PV,Electric Utility,1,0.5,0.5,0.5,9,2011,,,,Y,,,,,,,25.0,0.5,Y,,,,,,N, ,N, 
58775,Sol Orchard San Diego 22 LLC,58906,Valley Center 1,CA,San Diego,VC1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.5,2.5,2.5,12,2013,,Y,,,,,,,,,45.0,3.4,Y,,,,,,N, ,N, 
58776,Sol Orchard San Diego 23 LLC,58907,Valley Center 2,CA,San Diego,VC2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,Y,,,,,,,,,45.0,6.8,Y,,,,,,N, ,N, 
58786,Sol Orchard San Diego 20 LLC,58909,Ramona 1,CA,San Diego,RAM1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2013,,Y,,,,,,,,,45.0,2.7,Y,,,,,,N, ,N, 
58787,Sol Orchard San Diego 21 LLC,58911,Ramona 2,CA,San Diego,RAM2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2013,,Y,,,,,,,,,45.0,6.6,Y,,,,,,N, ,N, 
57104,Golden Springs Development Company LLC,58912,Santa Fe Springs Rooftop Solar BLDG M,CA,Los Angeles,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.8,1.8,1.8,3,2015,,N,,Y,,,,,,,10.0,2.3,Y,,,,,,N, ,N, 
57104,Golden Springs Development Company LLC,58913,Santa Fe Springs Rooftop Solar BLDG H,CA,Los Angeles,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,3,2015,,Y,,N,,,,,,,10.0,2.0,Y,,,,,,N, ,N, 
58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,NV,Clark,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,26.0,26.0,26.0,5,2014,,,,Y,,,,,,,16.0,31.3,Y,,,,,,N, ,N, 
58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,NV,Clark,10,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,21.0,21.0,21.0,1,2015,,,,Y,,,,,,,16.0,25.7,Y,,,,,,N, ,N, 
58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,NV,Clark,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,27.0,27.0,27.0,6,2014,,,,Y,,,,,,,16.0,32.6,Y,,,,,,N, ,N, 
58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,NV,Clark,3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,26.0,26.0,26.0,7,2014,,,,Y,,,,,,,16.0,31.6,Y,,,,,,N, ,N, 
58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,NV,Clark,4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,28.0,28.0,28.0,8,2014,,,,Y,,,,,,,16.0,34.0,Y,,,,,,N, ,N, 
58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,NV,Clark,5,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,25.0,25.0,25.0,9,2014,,,,Y,,,,,,,16.0,30.6,Y,,,,,,N, ,N, 
58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,NV,Clark,6,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,26.0,26.0,26.0,10,2014,,,,Y,,,,,,,16.0,32.0,Y,,,,,,N, ,N, 
58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,NV,Clark,7,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,26.0,26.0,26.0,10,2014,,,,Y,,,,,,,16.0,32.0,Y,,,,,,N, ,N, 
58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,NV,Clark,8,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,26.0,26.0,26.0,12,2014,,,,Y,,,,,,,16.0,32.0,Y,,,,,,N, ,N, 
58790,"Copper Mountain Solar 3, LLC",58915,Copper Mountain Solar 3,NV,Clark,9,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,24.0,24.0,24.0,1,2015,,,,Y,,,,,,,16.0,29.4,Y,,,,,,N, ,N, 
57124,Nautilus Solar WPU LLC,58917,Tioga Solar Morris County 1 LLC,NJ,Morris,MMIR,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,1.0,1.0,1.0,2,2011,,,,Y,,,,,,, ,1.6,Y,,,,,,, ,, 
58791,Pristine Sun LLC,58918,2081 Terzian Solar Project,CA,Fresno,2081,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.2,1.2,1.2,2,2014,,Y,N,,,,,,,, ,1.6,Y,,,,,,N, ,N, 
58791,Pristine Sun LLC,58919,2127 Harris Solar Project,CA,Butte,2127,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.3,1.3,1.3,4,2014,,Y,,,,,,,,, ,1.4,Y,,,,,,N, ,N, 
58791,Pristine Sun LLC,58920,2097 Helton Solar Project,CA,Merced,2097,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,4,2014,,Y,,,,,,,,, ,2.0,Y,,,,,,N, ,N, 
58801,"Integrys MA Solar, LLC",58934,"Integrys MA Solar, LLC - Ashburnham Site",MA,Worcester,ASH-R,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.6,2.6,2.6,12,2013,,,,Y,,,,,,,10.0,3.7,Y,,,,,,N, ,N, 
58801,"Integrys MA Solar, LLC",58934,"Integrys MA Solar, LLC - Ashburnham Site",MA,Worcester,ASH10,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.3,0.3,0.3,12,2013,,,,Y,,,,,,,10.0,0.3,Y,,,,,,N, ,N, 
58800,Cross Pollination Inc,58935,Open View Solar Farm,VT,Addison,PV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,1.9,1.9,9,2013,,,,Y,,,,,,,25.0,2.5,Y,,,,,,N, ,N, 
58802,"Walpole Solar 2, LLC",58936,Walpole Solar 2,MA,Norfolk,WLPL1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.4,2.4,2.4,4,2014,,,,Y,,,,,,,25.0,2.9,Y,,,,,,Y,2.4,N, 
58803,"Gardner Solar 1, LLC",58937,Gardner Solar 1,MA,Worcester,GRDN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,5,2014,,,,Y,,,,,,,25.0,2.5,Y,,,,,,Y,2.5,N, 
58808,Rockville Solar I LLC,58942,Rockville Solar I LLC,IN,Marion,RVSI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.8,2.8,2.8,4,2014,,,,Y,,,,,,,25.0,3.1,Y,,,,,,N, ,N, 
