branch_id,from_bus_id,to_bus_id,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Qt,mu_Sf,mu_St,mu_angmin,mu_angmin,branch_device_type,interconnect
165275,162662,162663,0.0,0.0021742171480463057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
173521,171250,132546,0.0,0.0013902161115254416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
169365,168151,168152,0.0,0.0016587114069031618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
168353,167411,167412,0.0,0.0011175121628997332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
168752,167713,167714,0.0,0.0016349791265873506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
122918,138940,138939,0.0,0.0016080549782674226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
169294,168093,168092,0.0,0.001670409324722347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
169442,168214,168213,0.0,0.0013836618200718145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
169452,168222,168223,0.0,0.0020645462053223815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
169515,168273,168274,0.0,0.0011291365606539438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
169532,168283,131794,0.0,0.0022862021895759476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
170099,168681,158199,0.0,0.001608213758451623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
170158,168719,168720,0.0,0.0019415833838501088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
163582,160399,160400,0.0,0.0021963592218488992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
170974,169290,157931,0.0,0.0008588085373509974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
171021,169320,122430,0.0,0.0022815453035800013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
171061,169345,127580,0.0,0.0022530194648514436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
173397,171161,171162,0.0,0.0019536765672010974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
173401,171165,171164,0.0,0.0011978590508694635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
173503,170823,171235,0.0,0.0013854084087508497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175344,173602,149624,0.0,0.0008743788590813018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175349,173606,163341,0.0,0.0022186779363899426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175350,162488,173607,0.0,0.0021164154022804945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175351,162519,173608,0.0,0.0009353912026441662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
175368,173624,142864,0.0,0.0004583449231569132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
172024,170195,151718,0.0,0.0005380747875040089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
166339,162915,162916,0.0,0.002030896753406169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
172482,170607,162657,0.0,0.002163662107638871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
173124,170958,170957,0.0,0.001899081960050507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
140365,136359,136372,0.0,0.002291217674259913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
172533,143524,170639,0.0,0.001663188028626294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
172904,171235,158007,0.0,0.002119755507386805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
172991,170975,170974,0.0,0.0020208693124155073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
173612,171298,171299,0.0,0.0022129178591503477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
173930,171618,171617,0.0,0.0022145527929899045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
174335,171793,138766,0.0,0.0020574767238323486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
174507,138510,171914,0.0,0.0021514868388925784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
166942,166935,162197,0.0,0.0005102320640818762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
115085,116397,142930,0.0,0.00047174421047179674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phase Shifter,Eastern
