plant_id,bus_id,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin,type,interconnect,GenFuelCost,GenIOB,GenIOC,GenIOD,distance,lat,lon,zip,state
20325,304676,0.0,0.0,0.0,0.0,0.0,0.0,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,2199.415910850755,32.374,-110.974,85704,AZ
20329,131196,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,432.45565652345806,44.388753,-100.307043,57501,SD
20330,173545,0.0,0.0,0.0,0.0,0.0,0.0,1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wind,Eastern,0.0,0.0,0.0,0.0,18387.72963576408,37.346472012,-99.993645961,67831,KS
20331,173545,1.0,0.0,0.0,0.0,0.0,0.0,1,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wind,Eastern,0.0,0.0,0.0,0.0,18377.273738282307,37.346543396,-99.988739512,67831,KS
20332,119580,0.0,0.0,0.0,0.0,0.0,0.0,1,280.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wind,Eastern,0.0,0.0,0.0,0.0,145854.84999283866,37.851127112,-99.678325216,67863,KS
20334,131455,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,145854.84999283866,45.42167092,-94.423468496,56320,MN
20337,129670,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,145854.84999283866,44.757902427,-93.887479826,55368,MN
20342,308316,0.8,0.0,0.0,0.0,0.0,0.0,1,3.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,882.2592602714482,31.811078,-106.59326,88063,NM
20345,108283,0.0,0.0,0.0,0.0,0.0,0.0,1,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,8728.386175508867,28.05203436,-81.086171506,34773,FL
20351,169098,0.0,0.0,0.0,0.0,0.0,0.0,1,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,10469.851404312143,32.29150843,-81.282782967,31312,GA
20352,155991,0.5,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,4956.812644458424,38.345278,-84.548889,40324,KY
20353,117375,0.0,0.0,0.0,0.0,0.0,0.0,1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,1548.2071562608287,40.1155,-93.6122,64683,MO
20354,117761,0.0,0.0,0.0,0.0,0.0,0.0,1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,1758.1842441613403,37.9853,-91.7169,65401,MO
20355,121795,0.0,0.0,0.0,0.0,0.0,0.0,1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,3263.2294012391026,37.8041,-92.2535,65583,MO
20356,121018,0.0,0.0,0.0,0.0,0.0,0.0,1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,2475.480713119028,39.0948,-93.2104,65340,MO
20357,139126,0.0,0.0,0.0,0.0,0.0,0.0,1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,5025.913803151679,39.438022541,-76.225686912,21130,MD
20360,131510,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,1560.5297584949153,45.413357,-92.682957,55084,MN
20364,144555,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,4059.175076896647,44.671581,-93.082555,55024,MN
20369,130230,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,7938.963989791952,45.47574353,-92.89096113,55056,MN
20374,144540,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,2734.5791815251414,44.72241,-93.022909,55068,MN
20379,143508,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,1220.6170248345525,45.402543,-94.715472,56362,MN
20384,172043,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,969.970323794733,45.587696746,-94.402485963,56374,MN
20387,129464,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,3399.343927267351,44.475433,-93.198308,55057,MN
20392,203869,0.0,0.0,0.0,0.0,0.0,0.0,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,2127.5518157207644,40.231261701,-104.787481677,80651,CO
20393,122933,0.5,0.0,0.0,0.0,0.0,0.0,1,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,other,Eastern,0.0,0.0,0.0,0.0,7889.452126376829,41.531109954,-85.927270625,46526,IN
20396,200939,0.0,0.0,0.0,0.0,0.0,0.0,1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,7889.452126376829,45.635430325,-121.945343561,NOT AVAILABLE,CO
20397,204032,0.0,0.0,0.0,0.0,0.0,0.0,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,1587.133654037089,37.19571423,-105.982303125,"81140
",CO
20398,201876,0.0,0.0,0.0,0.0,0.0,0.0,1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,25953.63514743669,39.638478875,-104.674293533,NOT AVAILABLE,CO
20399,204091,0.0,0.0,0.0,0.0,0.0,0.0,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,387.5749318810697,39.786310601,-104.586801145,80137,CO
20400,204091,0.0,0.0,0.0,0.0,0.0,0.0,1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,2500.208279495468,39.765625323,-104.590660434,80137,CO
20402,141149,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,2834.181117953678,40.135730355,-74.174892329,07731,NJ
20404,133446,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,1000000.0,41.995461404,-70.937879426,02324,MA
20409,141137,0.0,0.0,0.0,0.0,0.0,0.0,1,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,15910.656822594823,40.0389,-74.7766,08505,NJ
20410,139366,0.0,0.0,0.0,0.0,0.0,0.0,1,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,3884.55904267969,38.394728,-75.672715,21830,MD
20412,139372,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,170.94680620641893,39.114024518,-75.961522703,21623,MD
20413,135405,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,170.94680620641893,41.740181656,-71.116192108,02720,MA
20414,132605,0.0,0.0,0.0,0.0,0.0,0.0,1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,17285.276436034077,40.845221855,-75.061526322,07832,NJ
20415,144382,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,5601.94956055068,39.535270554,-75.180817266,08318,NJ
20416,112377,0.0,0.0,0.0,0.0,0.0,0.0,1,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,550.3581221664147,32.821946632,-81.984558246,30442,GA
20417,125315,0.5,0.0,0.0,0.0,0.0,0.0,1,6.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,519.4555538000483,41.716331746,-87.970798357,60439,IL
20419,300759,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,10163.223451247544,32.79411,-115.779317,92251,CA
20420,300759,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,10215.838729169349,32.792038,-115.773448,92251,CA
20423,207267,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,8878.700619218822,43.28796186,-115.955873587,NOT AVAILABLE,ID
20424,118134,0.2,0.0,0.0,0.0,0.0,0.0,1,6.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,5948.4265629188585,38.495832393,-94.952645178,66064,KS
20427,118134,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,5831.428823201925,38.501386716,-94.957007672,66064,KS
20430,163667,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,5414.127193206138,39.776898581,-75.122946487,08080,NJ
20431,133577,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,1321.487235472655,42.541959843,-71.67636,01464,MA
20432,140705,0.0,0.0,0.0,0.0,0.0,0.0,1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,1390.4334357882076,42.300745,-71.396228,01701,MA
20433,132248,0.0,0.0,0.0,0.0,0.0,0.0,1,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,5564.8603643474935,40.04485654,-74.610160187,08562,NJ
20435,135424,0.0,0.0,0.0,0.0,0.0,0.0,1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,3475.734706666145,41.802697,-70.549809,02360,MA
20440,162078,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,1840.4931384293204,35.187475,-81.440717,28073,NC
20442,144391,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,5690.631782946138,40.599743,-75.108622,08848,NJ
20443,201876,0.0,0.0,0.0,0.0,0.0,0.0,1,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,36497.82225752486,39.795197218,-104.431479515,NOT AVAILABLE,CO
20444,132324,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,794.3535331307727,40.487906,-74.521366,08873,NJ
20445,132323,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,4367.798951058608,40.401284271,-74.50455813,08852,NJ
20446,300085,70.0,0.0,0.0,0.0,0.0,0.0,1,348.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,174.45158911191487,32.975,-112.694444,85337,AZ
20448,300085,70.0,0.0,0.0,0.0,0.0,0.0,1,271.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,174.45158911191487,32.975,-112.694444,85337,AZ
20449,139185,0.0,0.0,0.0,0.0,0.0,0.0,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,4741.922672058406,38.976718,-74.906513,08204,NJ
20450,143973,0.0,0.0,0.0,0.0,0.0,0.0,1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,4608.235282509173,39.760172,-75.014791,08081,NJ
20451,144075,0.0,0.0,0.0,0.0,0.0,0.0,1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,911.2479310120716,39.409016334,-74.53210232,08234,NJ
20453,301001,0.0,0.0,0.0,0.0,0.0,0.0,1,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Texas,0.0,0.0,0.0,0.0,9316.226031375443,31.114983673,-97.845143091,76544,TX
20455,140956,0.0,0.0,0.0,0.0,0.0,0.0,1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,899.7323126779243,40.697259,-74.212235,07205,NJ
20456,114097,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,1995.473718867568,34.784039,-79.474542,28352,NC
20457,113098,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,7389.066582125865,34.888736,-79.062708,28357,NC
20458,140862,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,3427.663591639154,40.66362,-74.100182,07002,NJ
20459,111376,0.0,0.0,0.0,0.0,0.0,0.0,1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,267.1498114759848,36.269175,-76.299469,27909,NC
20460,146979,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,13870.475174447956,36.057678773,-77.622738259,27886,NC
20461,146805,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,261.25671609579115,34.564307,-79.037483,28358,NC
20462,310164,5.0,0.0,0.0,0.0,0.0,0.0,1,37.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,geothermal,Western,0.0,0.0,0.0,0.0,36009.80553898676,39.667002,-117.693658,89406,NV
20463,148283,0.0,0.0,0.0,0.0,0.0,0.0,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,8132.954520764028,35.894659588,-77.163748902,27892,NC
20464,173476,0.0,0.0,0.0,0.0,0.0,0.0,1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,539.8565789519484,30.376303969,-83.170680438,32060,FL
20465,302139,0.0,0.0,0.0,0.0,0.0,0.0,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Texas,0.0,0.0,0.0,0.0,375264.1813425798,31.870035583,-100.827988139,76201,TX
20466,301524,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,3341.197050001434,34.038433,-117.565802,91761,CA
20467,306715,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,318.2132317546646,33.555267,-116.639647,92539,CA
20468,302007,3.2,0.0,0.0,0.0,0.0,0.0,1,12.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,45541.0191296694,36.35867,-114.87483,89124,NV
20470,131511,0.0,0.0,0.0,0.0,0.0,0.0,1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,45541.0191296694,45.396454373,-92.805656285,55012,MN
20471,129379,0.0,0.0,0.0,0.0,0.0,0.0,1,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,45541.0191296694,44.575800513,-92.596818599,55066,MN
20472,121935,0.1,0.0,0.0,0.0,0.0,0.0,1,3.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,20969.47772941345,42.25416,-87.864508049,60073,IL
20473,112275,0.0,0.0,0.0,0.0,0.0,0.0,1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,1219.1735692170846,34.2910694,-77.975013648,28402,NC
20474,140718,0.0,0.0,0.0,0.0,0.0,0.0,1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,1321.7417217900002,42.580047,-71.260325,01862,MA
20475,169913,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,4640.3255514104585,35.61,-80.53,28146,NC
20476,201547,0.0,0.0,0.0,0.0,0.0,0.0,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,790.0766693954994,38.284417781,-104.524066192,81001,CO
20478,143617,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,3346.7572913864174,40.545755,-74.4964,08854,NJ
20481,140989,0.0,0.0,0.0,0.0,0.0,0.0,1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,1696.0465109281292,40.818,-74.017,07047,NJ
20484,140981,0.0,0.0,0.0,0.0,0.0,0.0,1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,38272.468318219246,40.475477,-74.320933,07068,NJ
20487,140812,0.0,0.0,0.0,0.0,0.0,0.0,1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,3138.806252556502,42.37686,-72.46914,01002,MA
20489,140724,0.0,0.0,0.0,0.0,0.0,0.0,1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,348.9789253293266,42.468861362,-71.253687302,02421,MA
20490,128150,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,3929.904020559202,41.79809906,-74.708041308,12754,NY
20491,125565,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,4255.638574363749,43.342044389,-76.347164213,13069,NY
20492,125576,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,2681.4192765872194,43.970958,-75.969805,13601,NY
20493,146802,0.0,0.0,0.0,0.0,0.0,0.0,1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Eastern,0.0,0.0,0.0,0.0,440.8446907319138,39.237945,-77.293217,20841,MD
