puma,state,frac_hp_res,frac_hp_com
puma_3900909,OH,0.02424082495540938,0.08962949160879752
puma_3900910,OH,0.008839904640223283,0.032685197811168396
puma_3901000,OH,0.008165378279784405,0.030191163269271425
puma_3901100,OH,0.014723853020297007,0.054440864251090064
puma_3901200,OH,0.030953565866498847,0.11444958565548398
puma_3901300,OH,0.026540166883158085,0.09813121745344208
puma_3901400,OH,0.009260496245784138,0.034240318639386536
puma_3901500,OH,0.0,0.0
puma_3901600,OH,0.0,0.0
puma_3901700,OH,0.031234042756754888,0.11548663786504813
puma_3901801,OH,0.0,0.0
puma_3901802,OH,0.0,0.0
puma_3901803,OH,0.0,0.0
puma_3901804,OH,0.006963235088065446,0.025746286359638715
puma_3901805,OH,0.0,0.0
puma_3901900,OH,0.03398459385246861,0.12565669176405245
puma_3902000,OH,0.024469334525415887,0.0904743967069162
puma_3902100,OH,0.04000548548629785,0.1479187004689729
puma_3902200,OH,0.033477846271332976,0.12378301262339929
puma_3902300,OH,0.04381768357483053,0.16201415213844944
puma_3902400,OH,0.05814109929541038,0.21497441531012618
puma_3902500,OH,0.04947682190086256,0.18293859229422574
puma_3902600,OH,0.05945675771226057,0.21983901027543917
puma_3902700,OH,0.04398109222371246,0.16261834915528814
puma_3902800,OH,0.038698532430215385,0.1430862932308234
puma_3902900,OH,0.038952746240041546,0.14402623873913706
puma_3903000,OH,0.03353180230241847,0.12398251291451222
puma_3903100,OH,0.003472637844496262,0.012839941095907888
puma_3903200,OH,0.007709995568382432,0.028507403703106723
puma_3903300,OH,0.018694565692957334,0.06912241732652434
puma_3903400,OH,0.04951742091634992,0.183088705548401
puma_3903500,OH,0.060350318671588306,0.22314291658445867
puma_3903600,OH,0.029442064045804683,0.10886086744957332
puma_3903700,OH,0.0831037589975774,0.2909578285280088
puma_3903800,OH,0.027624875422356567,0.10214188437962629
puma_3903900,OH,0.05736599788548177,0.2121085085002319
puma_3904000,OH,0.03016756157614147,0.11154336587638589
puma_3904101,OH,0.06516559548147786,0.24094721215690465
puma_3904102,OH,0.07621869495376163,0.281815610333312
puma_3904103,OH,0.07711108194947959,0.28511517595831165
puma_3904104,OH,0.06649857961320343,0.2458758682677808
puma_3904105,OH,0.059070772529173025,0.2184118453257189
puma_3904106,OH,0.06540489897573405,0.24183202736306392
puma_3904107,OH,0.02548303576215091,0.09422251694040248
puma_3904108,OH,0.0683177493981831,0.25260217660414075
puma_3904109,OH,0.04207619873703621,0.15557508082206248
puma_3904110,OH,0.040008006032895255,0.14792802009033554
puma_3904111,OH,0.09462538832613795,0.3072509502976404
puma_3904200,OH,0.05269816821813396,0.19484939290616934
puma_3904300,OH,0.018960891535125802,0.07010714659542316
puma_3904400,OH,0.07099569270888273,0.26250376608951126
puma_3904500,OH,0.11788330888589886,0.3214824120603015
puma_3904601,OH,0.1072941802801652,0.32627915522794576
puma_3904602,OH,0.10114778171055439,0.31739912142499677
puma_3904603,OH,0.04796783312046946,0.17735916595544385
puma_3904604,OH,0.07259984685923276,0.2684350626201572
puma_3904700,OH,0.08263780994183244,0.30418876897750136
puma_3904800,OH,0.21770099320599157,0.4595440542205792
puma_3904900,OH,0.21423425952189623,0.4508900784264907
puma_3905000,OH,0.22135328803103438,0.4690900671451725
puma_3905100,OH,0.163914440895728,0.41102884379886584
puma_3905200,OH,0.22659798029202516,0.46549018716030294
puma_3905301,OH,0.10509072741589578,0.3330299601515226
puma_3905302,OH,0.15627690770611027,0.39588208874075126
puma_3905401,OH,0.11992265182863437,0.35333656879398206
puma_3905402,OH,0.15095497060114213,0.3936358164909624
puma_3905403,OH,0.1300138822452288,0.36513923614104665
puma_3905501,OH,0.12109070241219806,0.3597427445194901
puma_3905502,OH,0.09777965193406545,0.32801583605030277
puma_3905503,OH,0.12229163571068902,0.3586505007907222
puma_3905504,OH,0.14925551187996428,0.3982633441570287
puma_3905505,OH,0.05074260738849051,0.18761878407608878
puma_3905506,OH,0.07509120977233456,0.2776467784641965
puma_3905507,OH,0.07201168532989935,0.26626035862576025
puma_3905600,OH,0.20762598521543313,0.46365335337071073
puma_3905700,OH,0.2851791242277735,0.5570729486741778
puma_4000100,OK,0.13724503232250573,0.08378152958217057
puma_4000200,OK,0.16246588326584685,0.09917765309673035
puma_4000300,OK,0.1928393944781363,0.11771922932053899
puma_4000400,OK,0.06503891848315996,0.03970314976563052
puma_4000500,OK,0.05376054962626163,0.03281824487666931
puma_4000601,OK,0.17841207281446314,0.10891203931663301
puma_4000602,OK,0.14881287699739915,0.09084314561614201
puma_4000701,OK,0.2773180154266952,0.16928938789233333
puma_4000702,OK,0.22324938236153846,0.1362830728078556
puma_4000800,OK,0.06697716147654179,0.04088635443205418
puma_4000900,OK,0.09555054713803404,0.05832904008377027
puma_4001001,OK,0.09493549127732974,0.05795357789095883
puma_4001002,OK,0.08517893614888636,0.05199766751459678
puma_4001003,OK,0.06331221229617237,0.03864907820444736
puma_4001004,OK,0.05808154916442617,0.035456008477326155
puma_4001005,OK,0.11290812029202382,0.06892500850657207
puma_4001006,OK,0.05414956541386802,0.0330557204134209
puma_4001101,OK,0.16586751813101483,0.10125418852581691
puma_4001102,OK,0.1299140806669423,0.07930633414083195
puma_4001201,OK,0.10645259055529246,0.06498421628659859
puma_4001202,OK,0.025564491013943536,0.015605899345812765
puma_4001203,OK,0.004520118905626446,0.002759316453194278
puma_4001204,OK,0.029457162728559153,0.017982189291560164
puma_4001301,OK,0.0601903911061213,0.03674335564415895
puma_4001302,OK,0.12933257318539765,0.07895135162931341
puma_4001400,OK,0.02523999600391066,0.015407810658577433
puma_4001501,OK,0.1415364003583189,0.08640120456753254
puma_4001601,OK,0.03841546099934785,0.023450802026601325
puma_4100100,OR,0.18366612671356922,0.44367657221838286
puma_4100200,OR,0.27676288657405207,0.5732734418865806
puma_4100300,OR,0.15236671720366626,0.3801418122441676
puma_4100400,OR,0.23005199584218747,0.47949514093310214
puma_4100500,OR,0.1483579201883785,0.3962897911131798
puma_4100600,OR,0.1958650468134708,0.4966818399616675
puma_4100703,OR,0.36007782900295054,0.7347047348820713
puma_4100704,OR,0.38720100720353756,0.7763129269460036
puma_4100705,OR,0.3271688351838512,0.6861700927409347
puma_4100800,OR,0.2722318044693596,0.6157997240931591
puma_4100901,OR,0.2245901287723336,0.5438007213706042
puma_4100902,OR,0.23278517971386609,0.5445637063877304
puma_4101000,OR,0.22493483433879044,0.5600140795494544
puma_4101103,OR,0.23196068493504454,0.5525694426020746
puma_4101104,OR,0.18346025010747632,0.48147503913724127
puma_4101105,OR,0.2040072617665154,0.5093262181437335
puma_4101200,OR,0.16248557702967406,0.43402721808335276
puma_4101301,OR,0.04764513378402404,0.1272684336020332
puma_4101302,OR,0.10757476536572959,0.2873508960067893
puma_4101303,OR,0.07228791489514218,0.1930935851448209
puma_4101305,OR,0.05856928734419537,0.15644874650310145
puma_4101314,OR,0.12008078361234943,0.32075664443139423
puma_4101316,OR,0.11219251782608482,0.29968571544617567
puma_4101317,OR,0.10787503611368433,0.28815297136503976
puma_4101318,OR,0.08367138740600256,0.22350081879802539
puma_4101319,OR,0.07249228127143933,0.19363948325710584
puma_4101320,OR,0.0837671728851292,0.2237566784613758
puma_4101321,OR,0.0857845474476821,0.22914543656054576
puma_4101322,OR,0.0940473911482041,0.2512169282606378
puma_4101323,OR,0.06716542179901609,0.1794105157376405
puma_4101324,OR,0.10510343549997994,0.2807495443901979
puma_4200101,PA,0.0,0.0
puma_4200102,PA,0.0,0.0
puma_4200200,PA,0.0,0.0
puma_4200300,PA,0.0,0.0
puma_4200400,PA,0.0,0.0
puma_4200500,PA,0.07126566980643914,0.264163587937108
puma_4200600,PA,0.3506974969482617,0.4464079302252268
puma_4200701,PA,0.019491909895439103,0.07588937428217914
puma_4200702,PA,0.03034818654160434,0.11815696356056443
puma_4200801,PA,0.03796399657360187,0.14780819122786815
puma_4200802,PA,0.05569448011756901,0.21683966680363947
puma_4200803,PA,0.06797615981200471,0.26465688903299933
puma_4200900,PA,0.04327154882529556,0.16847249870269662
puma_4201000,PA,0.17875230803093792,0.2857204328836679
puma_4201100,PA,0.19665540417443647,0.31109071386512416
puma_4201200,PA,0.3111015159441617,0.4157660521296885
puma_4201300,PA,0.0,0.0
puma_4201400,PA,0.03018225501317475,0.11751092938875894
puma_4201501,PA,0.08395748815383704,0.23251179623436713
puma_4201502,PA,0.019170036659371222,0.07463620008763357
puma_4201600,PA,0.049522538976608715,0.1904232790399749
puma_4201701,PA,0.0785643279477915,0.22616713777696726
puma_4201702,PA,0.0,0.0
puma_4201801,PA,0.018633195384926277,0.07254607404944542
puma_4201802,PA,0.0,0.0
puma_4201803,PA,0.00221448066681841,0.008621810436552198
puma_4201804,PA,0.006396965908440999,0.024905806701354175
puma_4201805,PA,0.0,0.0
puma_4201806,PA,0.012217409820411898,0.04756699531208882
puma_4201807,PA,0.015329737607172853,0.059684464024254105
puma_4201900,PA,0.0024649288474153127,0.009596899887384127
puma_4202001,PA,0.0,0.0
puma_4202002,PA,0.02742344681501543,0.10676984608568837
puma_4202003,PA,0.05408174920309907,0.19622531155801504
puma_4202100,PA,0.00024569514142558466,0.0009565840724167317
puma_4202200,PA,0.013349395292537359,0.051974242710468146
puma_4202301,PA,0.21518308929532434,0.3415885563029171
puma_4202302,PA,0.24744952625623953,0.376416188645067
puma_4202401,PA,0.2530020489965972,0.3803110372942775
puma_4202402,PA,0.21373270695251478,0.34004610499760773
puma_4202500,PA,0.05055264824686556,0.1968205714238093
puma_4202600,PA,0.05186768569349255,0.20194050936306218
puma_4202701,PA,0.03865489610675185,0.15049812431004755
puma_4202702,PA,0.05079223524574909,0.19775337418808184
puma_4202703,PA,0.0393117713983163,0.15305558815662085
puma_4202801,PA,0.20576667225654802,0.3160854893138358
puma_4202802,PA,0.30743021467854814,0.4286148919135308
puma_4202803,PA,0.28916046285507624,0.40842703278494497
puma_4202901,PA,0.19049753942198863,0.30869298110889265
puma_4202902,PA,0.15656252906296186,0.2728614850195397
puma_4203001,PA,0.3175444364930468,0.3175444364930468
puma_4203002,PA,0.10306372288491515,0.2555635851538903
puma_4203003,PA,0.23764021831050583,0.27724861253382665
puma_4203004,PA,0.31958756884670003,0.32701135005092025
puma_4203101,PA,0.10756729442642425,0.2606132743864422
puma_4203102,PA,0.32489170991122357,0.32489170991122357
puma_4203103,PA,0.09025508880721549,0.24091627172195892
puma_4203104,PA,0.10911760068748985,0.2623399983267799
puma_4203105,PA,0.11030739692853342,0.26366122986526186
puma_4203106,PA,0.05845769040627137,0.20249700175282143
puma_4203201,PA,0.0,0.0
puma_4203202,PA,0.0,0.0
puma_4203203,PA,0.0,0.0
puma_4203204,PA,0.01820109918625479,0.07086376019088608
puma_4203205,PA,0.06494028931349331,0.21059132582940449
puma_4203206,PA,0.047355905832667855,0.18437444465346486
puma_4203207,PA,0.09028289422506408,0.24094854457392223
puma_4203208,PA,0.10721332904835759,0.26021820550398955
puma_4203209,PA,0.4167433244098475,0.4243969750673034
puma_4203210,PA,0.0581993921609639,0.20217146444596265
puma_4203211,PA,0.010504683971211258,0.04089870607260471
puma_4203301,PA,0.03210988150655783,0.12501590808080712
puma_4203302,PA,0.032104624116075973,0.12499543907206627
puma_4203303,PA,0.05421771890670827,0.19712312790417832
puma_4203304,PA,0.07941196841314269,0.22816403227589255
puma_4203401,PA,0.09464724487324595,0.24598792869508257
puma_4203402,PA,0.34472622478386167,0.34472622478386167
puma_4203403,PA,0.35022046252137135,0.35022046252137135
puma_4203404,PA,0.0827765997562897,0.23215736478002905
puma_4203501,PA,0.17442257918177884,0.30545241352354896
puma_4203502,PA,0.24058045937408168,0.3716404926514354
puma_4203503,PA,0.22132244860808722,0.35290587176152843
puma_4203504,PA,0.23305213179722908,0.3646224688360981
puma_4203601,PA,0.02239409164004256,0.08718866500497557
puma_4203602,PA,0.15844171394866285,0.28932019896615624
puma_4203603,PA,0.027890322005790398,0.10858756770895915
puma_4203701,PA,0.20768541184391498,0.3331535957502047
puma_4203702,PA,0.34356538329981084,0.4752190111771221
puma_4203800,PA,0.03791787724260548,0.14762863123654849
puma_4203900,PA,0.043313048940355516,0.16863407434004732
puma_4204001,PA,0.059784279803554885,0.20337718703377186
puma_4204002,PA,0.058276867031007575,0.2014977359804946
puma_4400101,RI,0.0,0.0
puma_4400102,RI,0.0,0.0
puma_4400103,RI,0.00026671924768617816,0.002301064719728367
puma_4400104,RI,0.0,0.0
puma_4400201,RI,0.0,0.0
puma_4400300,RI,0.0,0.0
puma_4400400,RI,0.0030244941440804047,0.026093192862320442
puma_4500101,SC,0.2872416975215824,0.2197671684900999
puma_4500102,SC,0.26134804570498255,0.1999560665828808
puma_4500103,SC,0.24858002800683843,0.19018732088556853
puma_4500104,SC,0.2519906297824521,0.19279675503646374
puma_4500105,SC,0.23497049271697948,0.1797747343393772
puma_4500200,SC,0.28621196883502115,0.21897932828545275
puma_4500301,SC,0.2779057289175302,0.21262426617846436
puma_4500302,SC,0.3300147854336768,0.252492641494634
puma_4500400,SC,0.28903949379441857,0.22114265331633606
puma_4500501,SC,0.24256881055156415,0.18558816884489163
puma_4500502,SC,0.16577169985562729,0.12683108826957337
puma_4500601,SC,0.3401957779427035,0.2602820673176714
puma_4500602,SC,0.30242320528748234,0.23138246321892875
puma_4500603,SC,0.3013797352399247,0.23058410956855477
puma_4500604,SC,0.2948245129945775,0.22556874221724943
puma_4500605,SC,0.34945365467979056,0.26736522193726536
puma_4500700,SC,0.23139176295516217,0.1770366663174573
puma_4500800,SC,0.3801383731995291,0.2908419447222363
puma_4500900,SC,0.3819235867215328,0.2922078025495161
puma_4501000,SC,0.39053538292008416,0.29879664422013474
puma_4501101,SC,0.4194293828851677,0.32090329730521594
puma_4501102,SC,0.4258138409051217,0.3257880138122397
puma_4501201,SC,0.35809977739527804,0.2739803266521991
puma_4501202,SC,0.2775624667043383,0.2123616379970627
puma_4501203,SC,0.36095140229703004,0.2761620904269617
puma_4501204,SC,0.3454648045478063,0.26431337289654006
puma_4501300,SC,0.3553071213834591,0.2718436796765692
puma_4501400,SC,0.33665663612212066,0.2575742878291592
puma_4501500,SC,0.2646087443935673,0.20245081064083845
puma_4501600,SC,0.2836003651847572,0.21698120355499367
puma_4600100,SD,0.046746935575753344,0.11613295577634082
puma_4600200,SD,0.07857028747855198,0.19519139829593024
puma_4600300,SD,0.09980188326464648,0.24793684447586245
puma_4600400,SD,0.08571658361311782,0.21294487203145
puma_4600500,SD,0.026349108561848918,0.06545883321914178
puma_4600600,SD,0.038868546545223065,0.0965607508049856
puma_4700100,TN,0.24201994022992807,0.11764893800552015
puma_4700200,TN,0.25176655342422305,0.12238688930973918
puma_4700300,TN,0.44128823214317753,0.2145157618692703
puma_4700400,TN,0.31081892790076104,0.15109299153118688
puma_4700500,TN,0.25706653592091644,0.12496327748499217
puma_4700600,TN,0.3241789619573848,0.15758747218012062
puma_4700700,TN,0.3837840070621317,0.18656223454756227
puma_4700800,TN,0.2152831612277191,0.10465185333427454
puma_4700900,TN,0.31781015051007994,0.15449151280412468
puma_4701000,TN,0.48359053469419483,0.23507944338074915
puma_4701100,TN,0.5257668035222333,0.25558185831374997
puma_4701200,TN,0.42999396537624274,0.20902547669103852
puma_4701300,TN,0.4877536969829386,0.237103208949611
puma_4701400,TN,0.4519071181290617,0.21967773595229045
puma_4701500,TN,0.4519728159640143,0.21970967249646153
puma_4701601,TN,0.3116032081860734,0.15147424004557788
puma_4701602,TN,0.34710980807107705,0.1687344449885632
puma_4701603,TN,0.3845667192675978,0.18694272079861068
puma_4701604,TN,0.20236990028845642,0.09837455471892453
puma_4701700,TN,0.3318017028862434,0.1612929824538585
puma_4701800,TN,0.3435495644578351,0.167003765773698
puma_4701900,TN,0.4261633347305088,0.2071633589377086
puma_4702001,TN,0.43198974775043203,0.209995651613776
puma_4702002,TN,0.3347814887010801,0.16274149382968314
puma_4702003,TN,0.29022073787367747,0.14107995219558503
puma_4702100,TN,0.327850148202054,0.15937208200398664
puma_4702200,TN,0.32531468812452313,0.1581395629595083
puma_4702300,TN,0.30102663169439237,0.14633283314002182
puma_4702401,TN,0.41960029436854335,0.20397298244253614
puma_4702402,TN,0.4027732465771706,0.19579314279567744
puma_4702501,TN,0.34924117841426844,0.16977053092898073
puma_4702502,TN,0.4373182506871728,0.21258590393377605
puma_4702503,TN,0.4064521927557387,0.1975815248210461
puma_4702504,TN,0.3401872150376769,0.16536928541596682
puma_4702505,TN,0.2214025300014319,0.10762655548818587
puma_4702600,TN,0.11043455184106182,0.0536836251214388
puma_4702700,TN,0.3360829032954607,0.16337412783822103
puma_4702800,TN,0.2618932139151439,0.12730958638654793
puma_4702900,TN,0.1426350257603193,0.06933668063527794
puma_4703000,TN,0.1582962198433283,0.07694978412589891
puma_4703100,TN,0.02307044185175482,0.011214832053088089
puma_4703201,TN,0.03909361940425196,0.01900390026265071
puma_4703202,TN,0.02294039286058868,0.011151613602224702
puma_4703203,TN,0.06754339073032849,0.032833692055149064
puma_4703204,TN,0.027527735537435028,0.013381578594719293
puma_4703205,TN,0.04393979948040247,0.021359689371601633
puma_4703206,TN,0.02877068405088309,0.013985791505704143
puma_4703207,TN,0.07608161518355011,0.03698423038856061
puma_4703208,TN,0.050603307898115915,0.02459890465274766
puma_4800100,TX,0.10869266789199475,0.06635167638679558
puma_4800200,TX,0.11396413368874735,0.06956965418984065
puma_4800300,TX,0.16584278333773705,0.10123908911726535
puma_4800400,TX,0.13359622704045654,0.08155410843253487
puma_4800501,TX,0.15872014673859722,0.09689106005686467
puma_4800502,TX,0.20951107474103223,0.1278964929306934
puma_4800600,TX,0.12526452676328095,0.07646800381053538
puma_4800700,TX,0.20929776356143748,0.12776627665545925
puma_4800800,TX,0.26161529720355436,0.1597036292745562
puma_4800900,TX,0.11052516091881781,0.06747032575528512
puma_4801000,TX,0.27799389357305754,0.16970197918219754
puma_4801100,TX,0.27464392515962677,0.16765698365135995
puma_4801200,TX,0.3401159101888103,0.20762449983537903
puma_4801300,TX,0.37626073979080166,0.2296891899687586
puma_4801400,TX,0.15178310810040693,0.09265632967687923
puma_4801501,TX,0.35647333073663073,0.21760992291644812
puma_4801502,TX,0.13525330116803916,0.08256567295105004
puma_4801600,TX,0.2862266547932508,0.17472768624088184
puma_4801700,TX,0.27037126997368965,0.1650487319660543
puma_4801800,TX,0.3952827451502393,0.2413012146647708
puma_4801901,TX,0.12109849110107955,0.07392483824624071
puma_4801902,TX,0.07924623962574767,0.048376039971186766
puma_4801903,TX,0.08128270542899081,0.04961920496630706
puma_4801904,TX,0.03484168450495507,0.021269182364175587
puma_4801905,TX,0.08367057846214818,0.051076887272037665
puma_4801906,TX,0.04812996324531986,0.029381041129058823
puma_4801907,TX,0.11493538027062129,0.07016255378594145
puma_4802001,TX,0.11998811170981791,0.07324700472292736
puma_4802002,TX,0.14671819653977608,0.08956444335817504
puma_4802003,TX,0.025027883649377462,0.015278326208719113
puma_4802004,TX,0.067065663484993,0.04094038067630988
puma_4802005,TX,0.11880778222843137,0.07252647001439877
puma_4802006,TX,0.13489739276008325,0.08234840788647826
puma_4802101,TX,0.15942771561792207,0.09732299702384557
puma_4802102,TX,0.20697361157494978,0.1263474930017689
puma_4802200,TX,0.18207581267507855,0.1111485773123561
puma_4802301,TX,0.0456721604469431,0.027880670045495912
puma_4802302,TX,0.100271473917135,0.06121094014168332
puma_4802303,TX,0.1174308678402153,0.07168592962035841
puma_4802304,TX,0.16481711817521866,0.10061296957981637
puma_4802305,TX,0.10801305123803807,0.06593680291680937
puma_4802306,TX,0.06541024199915428,0.03992982501655494
puma_4802307,TX,0.16951391526725443,0.10348013961758626
puma_4802308,TX,0.08836657015422307,0.05394356565164327
puma_4802309,TX,0.08945744773380916,0.05460949425144755
puma_4802310,TX,0.17403178828901986,0.1062380850660749
puma_4802311,TX,0.06821841266407083,0.04164407892908732
puma_4802312,TX,0.11553515927168981,0.0705286901864394
puma_4802313,TX,0.15679522986609115,0.09571599035002006
puma_4802314,TX,0.09852671901617732,0.06014585070365743
puma_4802315,TX,0.0930568506974056,0.05680675764794031
puma_4802316,TX,0.13001323072363027,0.07936686050937808
puma_4802317,TX,0.13252256358668107,0.0808986882334095
puma_4802318,TX,0.16173385839637766,0.09873078691717932
puma_4802319,TX,0.1538563608064272,0.09392195131710429
puma_4802320,TX,0.1086943210099999,0.06635268553629052
puma_4802321,TX,0.1625085553301083,0.09920370235151031
puma_4802322,TX,0.10596441070505364,0.0646862058313415
puma_4802400,TX,0.1886038539686905,0.11513363437051742
puma_4802501,TX,0.07384462916737461,0.04507861507535442
puma_4802502,TX,0.18864081098734017,0.11515619486322795
puma_4802503,TX,0.16997013848782253,0.1037586420785007
puma_4802504,TX,0.14644765928818712,0.0893992933023696
puma_4802505,TX,0.10001071537585679,0.06105175952093366
puma_4802506,TX,0.1886305533530081,0.1151499330679579
puma_4802507,TX,0.14437231578911044,0.08813239533295912
puma_4802508,TX,0.08836696473431184,0.053943806523919814
puma_4802509,TX,0.12902059916785927,0.0787609064092792
puma_4802510,TX,0.10793270029532698,0.06588775250842821
puma_4802511,TX,0.0939698013798781,0.05736407038499367
puma_4802512,TX,0.10730881897401097,0.06550690279392068
puma_4802513,TX,0.10695730553620139,0.06529232064846884
puma_4802514,TX,0.1591164398908315,0.09713297807673958
puma_4802515,TX,0.13833175493096156,0.08444492177077823
puma_4802516,TX,0.1410062636602418,0.0860775814629223
puma_4802600,TX,0.20195569658702084,0.12328429584346236
puma_4802700,TX,0.20687812498854732,0.12628920300665575
puma_4802800,TX,0.19801444322987113,0.12087834912797808
puma_4802900,TX,0.29558574396104714,0.1804409626539132
puma_4803000,TX,0.18986933247713147,0.11590614848848863
puma_4803100,TX,0.17751642962392306,0.10836529197581143
puma_4803200,TX,0.19330495319135158,0.11800343065331893
puma_4803301,TX,0.016276546234649206,0.009936053180048043
puma_4803302,TX,0.041236913277709765,0.025173163729054714
puma_4803303,TX,0.011743081887423068,0.007168589972896621
puma_4803304,TX,0.031821655356074126,0.019425598977627797
puma_4803305,TX,0.045507196402597226,0.02777996738451449
puma_4803306,TX,0.016980829520112,0.010365984449083517
puma_4803400,TX,0.3259522559963962,0.19897826621487963
puma_4803501,TX,0.46953764524579195,0.286630280523838
puma_4803502,TX,0.4069053525556933,0.24839626072715804
puma_4803601,TX,0.253126283926285,0.1545214925882409
puma_4803602,TX,0.20426526659176672,0.12469417789456652
puma_4803700,TX,0.28012670518438465,0.17100395868618212
puma_4803801,TX,0.20172892859910715,0.12314586483021421
puma_4803802,TX,0.34887997956364347,0.21297454511688954
puma_4803900,TX,0.3471350795001496,0.21190936706407654
puma_4804000,TX,0.30636622010255005,0.18702192784787963
puma_4804100,TX,0.361726726048872,0.22081686955277605
puma_4804200,TX,0.3142014936918256,0.19180498771456922
puma_4804301,TX,0.23200711675342928,0.14162925088519993
puma_4804302,TX,0.11459390275750603,0.06995409809262729
puma_4804400,TX,0.14188970871705922,0.08661688242638482
puma_4804501,TX,0.13591590625320596,0.08297016167173282
puma_4804502,TX,0.07031918917364748,0.04292650253527684
puma_4804503,TX,0.015910959199386288,0.009712879776308638
puma_4804504,TX,0.04648260068166855,0.02837540505594552
puma_4804601,TX,0.03623343583644336,0.022118780002624978
puma_4804602,TX,0.10229527560770502,0.06244637430157702
puma_4804603,TX,0.11212571969889838,0.06844739035654672
puma_4804604,TX,0.09303100880506036,0.056790982408346256
puma_4804605,TX,0.05671855749390562,0.03462396723669581
puma_4804606,TX,0.11600610981477152,0.07081618297353148
puma_4804607,TX,0.08643642145783761,0.052765302166490606
puma_4804608,TX,0.11425696449001939,0.06974841339171613
puma_4804609,TX,0.06437587226574634,0.03929839175480468
puma_4804610,TX,0.08411032894533949,0.051345333914461055
puma_4804611,TX,0.12101433539908911,0.07387346521425184
puma_4804612,TX,0.08539754280594013,0.052131116425605604
puma_4804613,TX,0.13510134459734457,0.08247291073075387
puma_4804614,TX,0.2069629025754284,0.1263409556696337
puma_4804615,TX,0.10330420413261401,0.06306227692206187
puma_4804616,TX,0.09343085277524105,0.05703506803278785
puma_4804617,TX,0.06095018446128001,0.03720717315641675
puma_4804618,TX,0.05461815843349717,0.03334177404517497
puma_4804619,TX,0.06324419617801015,0.03860755761663852
puma_4804620,TX,0.07166327998469259,0.043747005704980524
puma_4804621,TX,0.009975112276862378,0.006089329064716708
puma_4804622,TX,0.04045907245352309,0.024698329099931828
puma_4804623,TX,0.08615500851132629,0.052593513018978584
puma_4804624,TX,0.0014749681282134606,0.0009003975136695035
puma_4804625,TX,0.0385718044198458,0.02354624220893628
puma_4804626,TX,0.12832959597967716,0.0783390820046187
puma_4804627,TX,0.040416727485304386,0.024672479521645196
puma_4804628,TX,0.06869889290651676,0.04193738914195928
puma_4804629,TX,0.046844767748315676,0.028596490732377747
puma_4804630,TX,0.0,0.0
puma_4804631,TX,0.02354722072411211,0.014374452293757748
puma_4804632,TX,0.0,0.0
puma_4804633,TX,0.0,0.0
puma_4804634,TX,0.0063421523891157745,0.0038715807706229395
puma_4804635,TX,0.03738513615618006,0.02282183797692802
puma_4804636,TX,0.08267454660397436,0.050468857449914264
puma_4804637,TX,0.16122292414180467,0.0984188859861244
puma_4804638,TX,0.13281534352807364,0.08107741638776052
puma_4804701,TX,0.07839065071721328,0.047853743854252576
puma_4804702,TX,0.014980029432968908,0.009144591668213442
puma_4804801,TX,0.0,0.0
puma_4804802,TX,0.08257262491720736,0.05040663913373603
puma_4804803,TX,0.08248921766971865,0.050355722997431566
puma_4804901,TX,0.0,0.0
puma_4804902,TX,0.0,0.0
puma_4804903,TX,0.0,0.0
puma_4804904,TX,0.0,0.0
puma_4804905,TX,0.0,0.0
puma_4805000,TX,0.11170426911645742,0.06819011492848438
puma_4805100,TX,0.33118646375684346,0.20217349976832918
puma_4805201,TX,0.18927860616565462,0.1155455383221136
puma_4805202,TX,0.07239484588242254,0.04419359170423143
puma_4805203,TX,0.14195013435081974,0.08665376938642089
puma_4805204,TX,0.16562324421578306,0.10110507098102264
puma_4805301,TX,0.1545253471662106,0.0943303355008069
puma_4805302,TX,0.22134142026330547,0.13511835317997764
puma_4805303,TX,0.17887285295408417,0.10919332355873092
puma_4805304,TX,0.3009853810627345,0.18373718290984897
puma_4805305,TX,0.11470736601365629,0.07002336198503037
puma_4805306,TX,0.15358028385696887,0.09375341954064156
puma_4805307,TX,0.25477637488608174,0.15552879421673715
puma_4805308,TX,0.10559968484410219,0.06446355813334045
puma_4805309,TX,0.29238514285418565,0.1784871487214342
puma_4805400,TX,0.3174038542462346,0.19375987570564437
puma_4805500,TX,0.21982889361983746,0.13419502798868213
puma_4805600,TX,0.217032779863119,0.13248813424207906
puma_4805700,TX,0.3352348225964642,0.20464482925939526
puma_4805800,TX,0.2955225293250096,0.18040237314134885
puma_4805901,TX,0.11875366938415687,0.07249343671048504
puma_4805902,TX,0.13600603815325546,0.08302518288687268
puma_4805903,TX,0.12265980607618379,0.07487794638108672
puma_4805904,TX,0.09006334720679746,0.05497936690738969
puma_4805905,TX,0.10375659613653701,0.0633384406084119
puma_4805906,TX,0.09558975302240706,0.0583529734014708
puma_4805907,TX,0.2566542346349263,0.15667513779971864
puma_4805908,TX,0.26272179852218314,0.16037909541996512
puma_4805909,TX,0.19602346968640905,0.11966295498214904
puma_4805910,TX,0.2621304950761167,0.16001813294052
puma_4805911,TX,0.18095731506011228,0.11046578800166047
puma_4805912,TX,0.20463879768604096,0.12492220076647098
puma_4805913,TX,0.22332535455624142,0.13632945019995654
puma_4805914,TX,0.16933949267986473,0.10337366296835607
puma_4805915,TX,0.2117546415207529,0.1292660831689983
puma_4805916,TX,0.242189408499136,0.1478450531089379
puma_4806000,TX,0.27311315713716683,0.16672252297043855
