puma,state,hh_total,moe_total,hh_utilgas,moe_utilgas,hh_othergas,moe_othergas,hh_elec,moe_elec,hh_fok,moe_fok,hh_coal,moe_coal,hh_wood,moe_wood,hh_solar,moe_solar,hh_other,moe_other,hh_none,moe_none
puma_4203102,PA,44802,564,13755,572,2528,234,13304,586,14048,529,35,24,790,142,104,72,173,77,65,35
puma_4203103,PA,52301,599,29616,672,972,170,11261,546,9811,454,25,19,189,69,3,6,300,84,124,58
puma_4203104,PA,46472,670,23102,672,1623,250,10774,649,10400,585,47,60,248,100,0,24,144,75,134,61
puma_4203105,PA,48801,598,25507,715,726,137,12414,582,9772,500,32,30,220,89,0,24,103,72,27,32
puma_4203106,PA,64870,621,43431,691,539,124,11322,540,9011,403,78,55,204,100,5,8,73,47,207,87
puma_4203201,PA,58678,581,51462,748,353,111,5022,429,1565,256,21,31,48,46,0,24,61,58,146,75
puma_4203202,PA,47907,630,40745,758,514,131,4052,466,2420,368,0,24,45,40,0,24,14,19,117,78
puma_4203203,PA,46519,691,39693,786,171,80,3035,412,3247,387,66,79,100,47,0,24,89,60,118,61
puma_4203204,PA,59879,739,49008,911,507,135,5666,574,4350,527,9,15,46,35,10,16,52,44,231,109
puma_4203205,PA,54143,831,43332,1019,419,135,7298,682,2779,375,22,34,61,53,0,24,82,94,150,74
puma_4203206,PA,56791,883,43536,934,846,177,7333,503,4669,448,44,40,75,54,4,11,118,61,166,73
puma_4203207,PA,39871,751,30279,930,322,139,5730,481,3099,408,89,79,2,4,52,76,31,35,267,115
puma_4203208,PA,48486,813,35693,850,431,122,8307,486,3687,357,10,18,35,33,9,17,68,39,246,109
puma_4203209,PA,65696,1051,37726,1015,671,160,24068,853,2514,416,13,22,12,14,0,24,288,109,404,120
puma_4203210,PA,53740,798,41769,887,480,136,6195,551,4769,481,26,30,35,38,8,13,231,140,227,110
puma_4203211,PA,48799,771,40800,940,309,120,4530,443,2985,406,16,25,27,27,0,24,32,29,100,57
puma_4203301,PA,47251,597,28383,578,790,168,6866,450,10706,495,33,42,144,66,5,8,223,95,101,48
puma_4203302,PA,60193,703,43191,910,606,145,7132,487,8801,585,8,13,93,55,0,24,210,73,152,83
puma_4203303,PA,54958,694,34917,762,617,125,8894,486,10050,499,15,19,162,72,0,24,74,45,229,85
puma_4203304,PA,43619,514,19692,696,1797,220,9596,506,11786,479,17,24,226,94,7,12,406,125,92,68
puma_4203401,PA,42685,552,15549,543,2874,284,9861,483,13534,525,63,44,470,111,17,26,238,101,79,49
puma_4203402,PA,49435,877,17608,614,2062,269,16673,599,12340,646,36,35,270,97,17,21,276,95,153,73
puma_4203403,PA,52877,584,13769,533,5772,419,17067,664,14758,688,194,85,822,151,11,14,381,94,103,40
puma_4203404,PA,38796,538,10706,466,7552,385,8086,454,11007,572,232,106,805,137,24,19,332,98,52,32
puma_4203501,PA,45395,707,23225,719,925,191,12433,680,7926,449,280,102,385,147,17,27,144,68,60,47
puma_4203502,PA,40522,514,10071,478,2801,377,14699,656,10579,595,931,163,1113,200,29,28,192,89,107,58
puma_4203503,PA,58177,600,5609,364,6885,509,19644,642,19386,691,2991,252,3072,297,87,59,363,104,140,63
puma_4203504,PA,49212,530,16809,546,1915,264,17955,677,10445,489,649,135,1045,147,42,39,292,109,60,48
puma_4203601,PA,64282,754,48475,882,888,182,9660,583,4490,439,83,57,347,113,19,30,218,80,102,58
puma_4203602,PA,48189,574,15256,540,4026,380,12916,584,12451,708,692,136,2307,266,36,34,394,122,111,50
puma_4203603,PA,55657,569,23346,591,6067,382,9335,506,12453,502,552,164,3067,365,24,32,707,168,106,78
puma_4203701,PA,48288,532,13938,525,5988,363,14227,581,10265,448,561,128,2753,249,23,19,405,110,128,68
puma_4203702,PA,48047,550,9050,518,1490,229,21477,646,11612,604,316,109,3307,298,0,24,563,169,232,84
puma_4203800,PA,56124,621,5947,305,1890,176,9838,374,26783,694,4771,302,6318,295,36,21,376,76,165,46
puma_4203900,PA,54730,610,24100,629,1860,262,9026,595,15972,654,905,186,2274,279,10,15,510,157,73,42
puma_4204001,PA,57572,567,38536,655,1201,164,10946,577,5464,369,83,59,1045,184,0,24,255,112,42,28
puma_4204002,PA,40670,498,24744,548,1347,163,7316,405,5296,361,177,86,1528,166,1,3,198,56,63,38
puma_4400101,RI,54944,854,20950,805,1047,197,3330,342,27250,713,130,77,1816,278,28,31,277,93,116,80
puma_4400102,RI,71340,741,46602,897,1006,186,5944,455,17156,733,16,26,267,97,0,30,157,62,192,91
puma_4400103,RI,61556,1116,42901,1015,768,157,6369,497,11002,864,70,54,63,36,12,19,90,72,281,80
puma_4400104,RI,50683,747,29813,846,832,199,3690,438,15739,677,36,42,153,66,0,30,240,96,180,89
puma_4400201,RI,68722,627,32391,913,1070,218,5337,535,28702,901,19,31,981,179,16,25,140,66,66,48
puma_4400300,RI,54046,715,18578,650,1422,246,4820,451,28102,777,117,73,785,171,0,30,188,73,34,36
puma_4400400,RI,49348,704,13528,669,2059,366,5810,449,25528,757,151,92,2040,276,20,32,142,71,70,37
puma_4500101,SC,74527,1156,19164,732,5824,447,44746,1340,2038,325,13,21,2499,323,0,30,65,44,178,90
puma_4500102,SC,39199,746,12885,738,2644,359,21613,753,1183,248,8,13,728,187,0,30,73,66,65,47
puma_4500103,SC,60202,742,24476,834,1602,253,31843,925,1745,237,0,30,313,105,10,17,59,93,154,74
puma_4500104,SC,43699,796,18195,692,569,130,23503,805,1066,192,9,14,157,71,0,30,40,28,160,67
puma_4500105,SC,56138,982,21667,874,1739,291,30561,921,1395,260,0,30,581,155,0,30,57,79,138,75
puma_4500200,SC,73010,873,22757,755,2964,377,44602,983,1152,226,0,30,1208,206,0,30,73,69,254,150
puma_4500301,SC,44744,705,15939,708,1263,199,25645,876,1421,235,0,30,243,102,0,30,56,37,177,85
puma_4500302,SC,62077,755,13784,758,4213,464,39174,1010,3346,369,0,30,1113,210,19,25,172,101,256,114
puma_4500400,SC,59579,829,17369,632,3565,339,34182,885,2793,325,10,19,1425,263,12,18,67,46,156,75
puma_4500501,SC,39429,645,15900,680,2088,243,19576,769,920,203,0,30,840,184,0,30,24,24,81,49
puma_4500502,SC,46376,633,26099,641,615,131,18782,751,521,131,59,51,243,100,0,30,0,30,57,49
puma_4500601,SC,59691,762,9137,530,5054,446,43647,888,596,147,0,30,979,214,20,35,110,73,148,74
puma_4500602,SC,50540,675,15624,629,827,157,33237,875,242,105,0,30,441,148,0,30,20,23,149,74
puma_4500603,SC,65306,720,20179,881,2800,326,40694,921,692,175,0,30,774,195,0,30,19,27,148,80
puma_4500604,SC,76838,1040,27994,860,673,155,47499,1034,294,91,0,30,163,97,0,30,50,48,165,67
puma_4500605,SC,40589,512,5758,440,4439,435,28812,617,928,205,12,18,528,121,0,30,12,18,100,68
puma_4500700,SC,56283,766,18238,781,4342,401,30106,939,2002,264,2,6,1317,243,6,11,80,51,190,90
puma_4500800,SC,69479,856,5140,379,5221,374,56496,916,1778,235,0,30,586,150,4,7,95,49,159,84
puma_4500900,SC,78196,919,8871,538,4888,426,61903,981,1481,260,9,17,644,190,0,30,34,28,366,123
puma_4501000,SC,46260,688,4119,431,3907,398,36654,681,821,208,0,30,413,122,19,31,116,72,211,115
puma_4501101,SC,51195,1006,1520,260,2500,342,46108,1001,624,216,0,30,219,94,0,30,22,26,202,115
puma_4501102,SC,62217,1312,1923,332,951,248,58898,1302,163,109,0,30,76,50,0,30,34,35,172,93
puma_4501201,SC,51549,764,7074,508,1503,274,42093,806,285,143,0,30,386,161,0,30,66,61,142,68
puma_4501202,SC,80554,1068,19655,723,2010,279,58004,1011,309,103,5,8,183,116,20,19,108,74,260,127
puma_4501203,SC,51928,871,3655,460,2196,351,45209,982,413,146,0,30,291,122,14,20,0,30,150,78
puma_4501204,SC,69684,960,14531,707,549,150,53947,941,170,74,0,30,180,91,38,42,15,24,254,93
puma_4501300,SC,74402,949,11221,626,9666,619,51056,1026,1010,228,14,23,1124,208,10,15,73,45,228,114
puma_4501400,SC,72121,1107,9736,600,2724,404,58826,1201,308,156,0,30,357,144,0,30,30,26,140,97
puma_4501500,SC,72261,887,22842,895,4008,371,43576,944,624,184,13,20,855,189,0,30,80,54,263,142
puma_4501600,SC,40182,629,12497,593,2142,289,23612,665,692,169,0,30,970,219,17,19,148,102,104,61
puma_4600100,SD,70761,754,37500,998,8371,447,20621,862,643,143,153,65,2591,327,0,22,558,163,324,109
puma_4600200,SD,35421,391,4564,325,15331,446,11325,493,2036,200,16,12,1472,169,20,20,452,88,205,79
puma_4600300,SD,53207,610,21569,565,9544,345,16774,547,3548,221,16,18,748,106,17,12,682,123,309,76
puma_4600400,SD,52258,558,19639,661,11101,363,16252,582,2794,258,53,42,780,154,41,31,1308,239,290,100
puma_4600500,SD,46738,694,24897,677,9080,412,10140,533,1072,152,6,11,542,128,8,7,680,141,313,134
puma_4600600,SD,62082,694,49597,884,1083,195,10127,623,186,86,0,22,91,79,29,34,611,170,358,108
puma_4700100,TN,54789,622,23520,787,3107,331,27292,931,79,48,0,29,638,153,0,29,71,48,82,45
puma_4700200,TN,56150,720,19954,645,4472,409,29097,825,153,64,4,6,2323,295,12,18,65,35,70,43
puma_4700300,TN,68314,828,14535,689,3086,329,49185,1032,332,164,12,20,887,208,0,29,49,50,228,96
puma_4700400,TN,66117,656,19946,716,5636,423,38426,914,410,152,5,9,1638,251,0,29,7,9,49,44
puma_4700500,TN,60529,592,23988,668,2515,312,33304,894,120,74,0,29,545,151,0,29,0,29,57,36
puma_4700600,TN,46284,1775,13252,898,3204,393,27121,1146,381,148,0,29,2148,270,8,13,75,54,95,51
puma_4700700,TN,47416,730,8744,498,3923,340,31392,833,180,81,0,29,2879,335,17,25,114,71,167,91
puma_4700800,TN,42637,626,15045,662,3817,391,20195,701,74,45,0,29,3254,360,0,29,170,89,82,55
puma_4700900,TN,47714,702,12695,518,3650,353,27008,752,827,175,345,115,3017,396,7,12,55,39,110,93
puma_4701000,TN,45456,686,6887,471,1187,201,35346,780,397,98,132,89,1197,240,0,29,117,82,193,84
puma_4701100,TN,44606,604,4092,367,1231,250,37600,686,445,125,11,16,974,210,9,14,127,66,117,64
puma_4701200,TN,67642,861,6212,448,4468,414,49107,990,3518,373,103,61,3943,409,16,19,121,59,154,89
puma_4701300,TN,51260,679,7304,500,1288,242,41017,897,612,153,10,15,727,194,0,29,8,14,294,100
puma_4701400,TN,48082,723,5536,402,3026,376,36355,944,728,175,114,57,2159,256,0,29,22,25,142,60
puma_4701500,TN,56629,878,7963,558,2849,355,43695,944,267,86,14,22,1696,338,0,29,59,73,86,54
puma_4701601,TN,42847,540,13282,636,1513,233,26234,756,204,81,35,34,1394,210,0,29,111,84,74,44
puma_4701602,TN,42170,494,12011,605,1547,257,27624,761,259,92,23,26,551,182,11,19,43,34,101,70
puma_4701603,TN,80441,950,20886,645,493,140,58259,1078,287,142,9,16,219,67,0,29,94,44,194,82
puma_4701604,TN,53936,835,27510,898,834,185,25174,898,94,68,0,29,208,83,0,29,11,20,105,61
puma_4701700,TN,48695,632,13290,600,3313,385,30342,942,507,161,17,31,1025,223,5,8,83,62,113,76
puma_4701800,TN,59539,728,15110,658,3973,423,37160,902,448,162,57,48,2558,345,52,55,57,38,124,73
puma_4701900,TN,64564,737,11634,544,4342,497,45662,1081,821,166,0,29,1876,286,0,29,24,27,205,80
puma_4702001,TN,46968,721,10610,534,538,151,34929,778,394,136,0,29,164,97,45,48,108,74,180,78
puma_4702002,TN,44375,750,17181,670,524,166,26355,745,164,106,0,29,118,63,0,29,8,13,25,26
puma_4702003,TN,43394,698,16042,631,2109,282,24530,723,151,86,0,29,525,161,0,29,0,29,37,33
puma_4702100,TN,43100,549,9175,462,6092,434,24735,751,430,122,0,29,2536,308,0,29,51,46,81,50
puma_4702200,TN,52862,711,15072,614,6359,424,29244,766,248,101,0,29,1807,282,6,10,60,40,66,44
puma_4702300,TN,42578,502,15340,581,2670,326,23978,769,105,76,5,9,350,119,0,29,69,68,61,41
puma_4702401,TN,42805,626,12219,628,921,208,29418,825,7,11,0,29,177,89,0,29,0,29,63,51
puma_4702402,TN,52542,808,15568,633,1139,200,35212,882,86,73,0,29,266,104,66,74,47,42,158,93
puma_4702501,TN,60932,671,19885,751,482,140,40291,871,114,65,0,29,74,61,0,29,8,12,78,52
puma_4702502,TN,41854,719,9414,593,1228,246,30728,866,77,47,0,29,242,101,0,29,28,40,137,73
puma_4702503,TN,44578,778,11939,596,405,122,31827,833,170,91,0,29,64,62,0,29,56,49,117,54
puma_4702504,TN,48122,698,17641,689,419,114,29917,751,3,4,0,29,87,49,0,29,10,15,45,42
puma_4702505,TN,60401,737,30627,683,675,140,28803,739,80,51,0,29,57,55,20,24,45,32,94,44
puma_4702600,TN,64946,632,38011,934,2261,357,24090,974,113,81,0,29,405,174,0,29,11,18,55,55
puma_4702700,TN,59805,728,15822,760,5946,427,35912,974,263,100,8,18,1749,294,21,33,2,3,82,45
puma_4702800,TN,41805,579,10497,468,6191,465,21859,711,202,80,0,29,2908,337,12,19,35,36,101,62
puma_4702900,TN,52294,710,22368,733,6207,401,21360,782,181,92,0,29,1996,250,8,13,67,71,107,59
puma_4703000,TN,42094,631,21752,719,2419,246,17078,729,73,48,0,29,650,177,0,29,65,59,57,43
puma_4703100,TN,45621,542,24269,721,3900,344,16721,741,112,53,6,10,560,153,0,29,46,32,7,11
puma_4703201,TN,57994,921,36836,1016,429,108,20282,712,121,97,15,27,6,12,0,29,39,32,266,87
puma_4703202,TN,49416,829,35088,939,396,114,13769,735,28,26,8,13,49,44,0,29,30,34,48,35
puma_4703203,TN,40604,664,20866,726,162,66,19388,812,0,29,0,29,125,81,0,29,0,29,63,47
puma_4703204,TN,34691,546,21341,730,762,166,12353,598,48,48,0,29,121,53,0,29,10,15,56,81
puma_4703205,TN,39522,556,22544,889,498,158,16397,857,13,22,0,29,61,57,0,29,0,29,9,15
puma_4703206,TN,42844,722,27473,647,345,91,14892,690,47,54,15,22,40,35,0,29,0,29,32,31
puma_4703207,TN,40758,620,19592,785,284,101,20831,742,15,23,0,29,0,29,0,29,0,29,36,35
puma_4703208,TN,36119,672,19261,824,121,62,16624,674,45,50,0,29,0,29,0,29,39,42,29,34
puma_4800100,TX,64940,753,41932,862,2826,251,18264,809,1013,204,10,18,601,145,5,8,198,98,91,59
puma_4800200,TX,42430,513,28034,778,801,176,13003,758,321,133,0,30,109,54,0,30,28,41,134,64
puma_4800300,TX,47312,605,28736,770,855,204,17319,782,116,80,0,30,203,104,17,27,53,42,13,21
puma_4800400,TX,44769,710,26202,688,2986,241,14934,583,309,68,0,30,135,55,10,14,150,56,43,28
puma_4800501,TX,42401,693,23331,754,395,127,18525,815,21,20,0,30,24,29,0,30,36,39,69,45
puma_4800502,TX,62390,703,32062,842,2197,331,27786,825,55,61,0,30,175,143,20,26,46,42,49,33
puma_4800600,TX,56085,682,17233,654,7800,390,29732,738,110,56,0,30,878,164,0,30,217,90,115,72
puma_4800700,TX,48135,666,23728,675,970,168,22880,751,151,81,0,30,219,88,0,30,68,49,119,65
puma_4800800,TX,72872,841,25468,805,7676,499,38123,865,154,74,0,30,1147,212,7,8,150,77,147,64
puma_4800900,TX,56823,590,18229,729,4815,401,32797,796,31,36,0,30,749,212,0,30,123,62,79,55
puma_4801000,TX,59288,705,15420,635,6931,440,34840,838,75,47,0,30,1693,227,9,12,133,71,187,83
puma_4801100,TX,45659,698,16629,607,2671,288,24776,753,126,89,16,25,1392,234,7,10,13,17,29,22
puma_4801200,TX,42410,683,10675,610,2639,321,27935,695,51,52,0,30,939,229,0,30,70,55,101,71
puma_4801300,TX,43840,741,6727,374,5513,406,29747,786,7,9,0,30,1673,263,0,30,100,61,73,46
puma_4801400,TX,34597,447,8501,441,2575,374,22944,571,18,20,0,30,385,130,34,53,76,73,64,43
puma_4801501,TX,35539,642,6155,479,3019,416,25488,658,6,14,0,30,715,237,0,30,146,66,10,12
puma_4801502,TX,42377,744,21636,693,516,179,19969,724,18,28,0,30,123,85,0,30,57,47,58,47
puma_4801600,TX,45083,577,17261,635,543,146,26890,730,18,25,0,30,211,87,0,30,19,25,141,73
puma_4801700,TX,44203,667,12721,605,4283,389,25733,892,25,24,0,30,1227,282,0,30,84,57,130,62
puma_4801800,TX,46556,770,7170,467,5276,433,32589,734,29,28,13,22,1220,227,31,28,55,41,173,77
puma_4801901,TX,48496,750,19249,750,208,96,29007,861,0,30,0,30,0,30,0,30,0,30,32,32
puma_4801902,TX,41881,641,21523,663,248,105,20066,680,0,30,0,30,17,25,0,30,0,30,27,33
puma_4801903,TX,37957,577,17773,621,152,75,19919,629,0,30,0,30,14,16,16,25,0,30,83,69
puma_4801904,TX,37734,613,24036,663,478,138,13166,678,13,21,0,30,6,9,0,30,17,26,18,28
puma_4801905,TX,40002,741,22312,777,141,77,17397,784,0,30,0,30,10,15,23,37,28,36,91,67
puma_4801906,TX,35496,677,19551,800,820,229,15066,771,0,30,0,30,6,9,0,30,38,58,15,27
puma_4801907,TX,41459,648,12852,651,3603,391,24510,838,62,40,0,30,198,88,15,23,189,113,30,25
puma_4802001,TX,43736,867,17001,617,344,104,26319,835,42,43,0,30,0,30,0,30,0,30,30,29
puma_4802002,TX,40194,876,13636,687,319,150,25976,887,0,30,0,30,0,30,0,30,177,216,86,55
puma_4802003,TX,39076,558,24575,606,808,141,13561,642,0,30,0,30,70,74,15,22,44,45,3,7
puma_4802004,TX,35956,562,18726,599,304,135,16859,689,33,38,0,30,0,30,0,30,0,30,34,33
puma_4802005,TX,39888,763,17588,659,416,122,21793,738,11,20,0,30,14,18,19,32,0,30,47,31
puma_4802006,TX,38882,738,10938,522,3510,394,24222,818,2,3,0,30,155,98,15,22,13,21,27,22
puma_4802101,TX,50327,540,12603,641,3404,333,34065,695,7,11,0,30,123,80,0,30,24,28,101,56
puma_4802102,TX,51776,603,10176,573,4631,536,36407,829,35,37,0,30,409,143,2,6,44,38,72,51
puma_4802200,TX,48631,683,7797,464,5957,485,34153,888,87,76,0,30,376,125,0,30,134,55,127,80
puma_4802301,TX,31339,604,18434,623,216,92,12651,698,0,30,0,30,0,30,0,30,27,46,11,18
puma_4802302,TX,32661,498,14232,482,112,59,18186,550,16,17,0,30,11,18,0,30,9,14,95,56
puma_4802303,TX,39553,645,14147,694,267,132,24985,831,29,47,0,30,23,26,18,22,11,18,73,48
puma_4802304,TX,30789,701,9073,546,507,121,21047,766,6,11,11,16,107,63,0,30,12,19,26,31
puma_4802305,TX,37343,554,13455,542,202,93,23484,656,28,44,0,30,80,64,0,30,22,25,72,63
puma_4802306,TX,47092,601,26222,713,252,93,20525,734,29,33,0,30,0,30,0,30,13,20,51,40
puma_4802307,TX,45242,713,12976,468,191,57,31941,765,20,28,9,15,10,17,0,30,8,14,87,58
puma_4802308,TX,36288,517,17824,592,126,58,18320,582,0,30,0,30,0,30,0,30,7,11,11,18
puma_4802309,TX,43693,529,20027,734,131,89,23479,782,0,30,0,30,0,30,0,30,15,22,41,38
puma_4802310,TX,47135,708,12458,528,145,77,34473,738,0,30,0,30,0,30,0,30,0,30,59,42
puma_4802311,TX,40530,640,18023,633,295,108,22069,771,66,54,15,24,7,10,0,30,30,27,25,23
puma_4802312,TX,40039,655,16682,682,250,130,23025,761,39,33,0,30,0,30,8,13,10,25,25,32
puma_4802313,TX,55813,902,15335,673,229,91,39918,934,14,21,0,30,3,7,7,11,13,19,294,117
puma_4802314,TX,37792,711,18655,732,265,81,18660,661,18,30,0,30,20,24,9,16,11,18,154,63
puma_4802315,TX,32594,530,14310,580,116,54,17994,667,0,30,0,30,6,9,10,17,5,8,153,63
puma_4802316,TX,32868,543,12441,579,138,60,20168,719,15,28,0,30,14,22,0,30,0,30,92,53
puma_4802317,TX,35331,660,11479,632,426,159,23263,804,0,30,0,30,24,28,0,30,32,41,107,62
puma_4802318,TX,35868,799,9962,590,527,126,25244,726,96,110,0,30,18,28,0,30,0,30,21,23
puma_4802319,TX,34145,520,9670,554,157,77,24107,637,89,67,0,30,7,11,13,20,0,30,102,62
puma_4802320,TX,32047,568,13143,610,143,72,18674,738,26,38,0,30,0,30,0,30,24,39,37,32
puma_4802321,TX,41770,634,12135,503,149,73,29347,734,26,41,0,30,0,30,25,41,7,12,81,50
puma_4802322,TX,39942,555,16013,605,147,78,23631,695,62,59,0,30,43,69,0,30,0,30,46,39
puma_4802400,TX,41640,535,5135,432,5665,429,29694,653,95,80,0,30,613,166,0,30,336,152,102,63
puma_4802501,TX,38817,601,19234,641,349,138,19027,672,37,39,0,30,18,28,0,30,59,49,93,68
puma_4802502,TX,52391,754,10955,593,153,71,41114,938,19,33,27,43,73,49,0,30,0,30,50,39
puma_4802503,TX,41937,700,11151,549,261,107,30368,712,50,42,0,30,15,23,0,30,13,21,79,49
puma_4802504,TX,32921,560,8289,650,217,108,24299,704,0,30,0,30,55,63,0,30,0,30,61,44
puma_4802505,TX,34330,561,12882,633,271,108,21006,625,12,18,0,30,29,28,0,30,0,30,130,69
puma_4802506,TX,35041,689,6972,469,815,169,26989,736,11,18,0,30,123,91,0,30,48,40,83,57
puma_4802507,TX,45166,569,15279,559,285,105,29500,661,16,21,0,30,37,30,0,30,15,24,34,33
puma_4802508,TX,32075,600,15846,663,274,121,15752,683,0,30,0,30,22,37,0,30,24,25,157,84
puma_4802509,TX,52310,899,20054,577,390,110,31656,926,14,20,0,30,89,63,0,30,10,16,97,58
puma_4802510,TX,40339,676,15687,669,272,116,24336,608,13,21,0,30,4,8,0,30,0,30,27,31
puma_4802511,TX,34446,676,13973,766,361,141,20042,873,0,30,0,30,34,51,0,30,0,30,36,34
puma_4802512,TX,35535,605,16598,762,173,82,18570,789,0,30,0,30,41,32,0,30,8,14,145,87
puma_4802513,TX,43374,702,19145,748,91,56,23987,783,34,44,0,30,0,30,0,30,0,30,117,66
puma_4802514,TX,53502,758,16082,571,464,134,36707,865,16,26,0,30,45,40,0,30,25,39,163,77
puma_4802515,TX,39726,820,15980,688,671,192,22882,896,29,32,0,30,67,67,0,30,4,7,93,63
puma_4802516,TX,39967,637,11972,772,1545,378,26245,1002,0,30,0,30,84,58,0,30,51,47,70,57
puma_4802600,TX,70817,1068,26895,838,8674,481,32760,899,303,100,21,17,1306,179,0,30,668,145,190,98
puma_4802700,TX,49423,694,22917,694,1517,265,24443,829,59,46,0,30,301,117,10,16,75,47,101,65
puma_4802800,TX,34670,566,15135,596,3160,258,15266,609,349,104,34,31,443,106,0,30,194,64,89,54
puma_4802900,TX,41796,628,16064,678,1741,246,23512,649,66,49,12,21,253,109,0,30,51,36,97,72
puma_4803000,TX,49898,507,24497,665,1251,259,23560,715,223,153,0,30,74,75,10,14,184,132,99,92
puma_4803100,TX,49065,550,20932,853,1326,204,24829,889,77,68,0,30,48,40,0,30,1646,313,207,96
puma_4803200,TX,37025,592,15262,588,2997,342,15706,695,1980,255,13,24,477,158,58,53,461,166,71,45
puma_4803301,TX,34060,733,24965,677,4487,411,4256,470,25,40,0,30,140,78,0,30,91,74,96,63
puma_4803302,TX,51861,633,44537,777,639,194,6535,499,24,34,0,30,39,38,0,30,13,20,74,68
puma_4803303,TX,39399,548,34336,677,552,156,4313,503,1,4,0,30,49,40,0,30,14,20,134,101
puma_4803304,TX,38437,548,31466,705,269,78,6457,516,7,11,0,30,11,17,0,30,15,20,212,96
puma_4803305,TX,43161,565,37005,700,484,155,5555,517,10,16,18,30,11,20,0,30,0,30,78,46
puma_4803306,TX,45508,608,35214,800,946,212,9209,698,15,19,6,11,10,17,0,30,32,32,76,71
puma_4803400,TX,59729,1490,12205,712,5661,447,40131,1340,46,38,3,4,1480,237,0,30,85,41,118,61
puma_4803501,TX,51633,727,6145,472,358,140,44903,795,43,70,0,30,50,41,0,30,0,30,134,80
puma_4803502,TX,52082,762,9821,553,1864,270,39779,843,0,30,0,30,416,110,16,25,65,50,121,70
puma_4803601,TX,52697,880,10344,563,10298,613,30201,1081,70,47,0,30,1453,266,23,34,164,78,144,83
puma_4803602,TX,68936,805,24839,824,2152,276,41490,1059,21,24,0,30,159,76,0,30,94,76,181,75
puma_4803700,TX,58521,815,16004,636,9102,431,31942,850,111,52,0,30,1004,180,0,30,117,52,241,87
puma_4803801,TX,37443,660,17886,682,355,136,19032,720,0,30,0,30,0,30,0,30,7,11,163,101
puma_4803802,TX,46523,641,9199,528,3776,367,32983,734,49,44,11,19,350,110,0,30,59,37,96,50
puma_4803900,TX,59017,1394,7227,480,7578,561,42719,1373,77,55,0,30,1204,271,0,30,109,66,103,70
puma_4804000,TX,54093,712,14794,718,3021,354,34954,1002,31,32,0,30,1029,208,0,30,42,34,222,105
puma_4804100,TX,44491,610,7237,495,5360,480,29620,736,100,70,11,19,1968,305,19,31,73,48,103,93
puma_4804200,TX,51573,562,13116,647,2368,287,35361,771,64,55,0,30,543,142,0,30,36,31,85,51
puma_4804301,TX,45433,816,18190,752,406,105,26559,915,31,50,0,30,62,45,0,30,34,41,151,88
puma_4804302,TX,47321,782,24964,683,959,179,21187,724,13,23,0,30,113,66,0,30,19,24,66,42
puma_4804400,TX,36283,796,7058,437,5636,486,22624,856,83,87,0,30,554,157,0,30,162,112,166,90
puma_4804501,TX,44556,887,10155,539,4847,500,28945,930,20,18,0,30,360,136,0,30,74,53,155,84
puma_4804502,TX,40935,776,14756,712,4048,515,21745,943,44,64,0,30,132,65,0,30,19,28,191,156
puma_4804503,TX,39874,639,25305,685,216,121,14175,645,0,30,0,30,107,89,0,30,7,12,64,71
puma_4804504,TX,34825,708,15551,652,1984,348,17056,825,34,40,0,30,85,54,0,30,81,65,34,34
puma_4804601,TX,43930,733,25848,829,247,87,17353,731,5,8,0,30,18,28,0,30,0,30,459,150
puma_4804602,TX,34152,670,17073,685,136,56,16325,690,51,57,0,30,23,35,0,30,23,26,521,178
puma_4804603,TX,49317,925,18083,648,172,78,30707,847,36,34,0,30,11,16,0,30,37,35,271,115
puma_4804604,TX,63177,797,24750,712,332,132,37820,910,61,57,15,25,0,30,31,37,0,30,168,89
puma_4804605,TX,36113,628,17091,725,122,56,18601,615,0,30,0,30,45,36,0,30,32,56,222,102
puma_4804606,TX,32499,626,14693,725,200,75,17390,695,0,30,0,30,0,30,0,30,8,13,208,106
puma_4804607,TX,33466,625,18286,598,151,69,14715,687,25,36,0,30,28,42,0,30,42,42,219,89
puma_4804608,TX,26703,563,11179,518,188,95,15042,643,4,12,10,16,4,16,3,6,0,30,273,113
puma_4804609,TX,40483,656,22095,695,272,122,17736,810,14,24,0,30,44,45,12,21,0,30,310,117
puma_4804610,TX,30910,461,13156,618,181,82,17332,709,0,30,0,30,51,44,0,30,16,25,174,107
puma_4804611,TX,34952,582,11436,571,296,135,23084,684,0,30,0,30,52,60,16,24,15,25,53,46
puma_4804612,TX,35416,564,14151,581,209,91,20917,735,6,8,0,30,8,12,0,30,0,30,125,86
puma_4804613,TX,52569,777,14321,588,156,75,37904,847,61,95,17,29,17,25,0,30,21,19,72,53
puma_4804614,TX,37779,809,3581,455,157,100,33825,859,0,30,0,30,30,49,0,30,52,49,134,64
puma_4804615,TX,32958,654,11241,497,109,69,21419,670,0,30,0,30,19,30,0,30,34,28,136,64
puma_4804616,TX,39008,656,15269,582,211,87,23365,709,0,30,13,21,0,30,0,30,16,23,134,66
puma_4804617,TX,35090,591,17549,731,252,95,16982,832,0,30,0,30,41,35,0,30,37,52,229,103
puma_4804618,TX,32422,543,15666,617,158,76,16367,707,8,13,0,30,8,15,0,30,22,30,193,67
puma_4804619,TX,32609,603,15548,681,139,76,16812,706,8,13,0,30,9,15,0,30,18,29,75,58
puma_4804620,TX,36626,631,15876,766,173,88,20476,837,47,53,0,30,10,18,0,30,0,30,44,39
