puma,state,htg_slope_com_btu_m2_degC
puma_0100100,AL,7.070156217992180
puma_0100200,AL,7.070156217992180
puma_0100301,AL,7.070156217992180
puma_0100302,AL,7.070156217992180
puma_0100400,AL,7.070156217992180
puma_0100500,AL,7.070156217992180
puma_0100600,AL,7.070156217992180
puma_0100700,AL,7.070156217992180
puma_0100800,AL,7.070156217992180
puma_0100900,AL,7.070156217992180
puma_0101000,AL,7.070156217992180
puma_0101100,AL,7.070156217992180
puma_0101200,AL,7.070156217992180
puma_0101301,AL,7.070156217992180
puma_0101302,AL,7.070156217992180
puma_0101303,AL,7.070156217992180
puma_0101304,AL,7.070156217992180
puma_0101305,AL,7.070156217992180
puma_0101400,AL,7.070156217992180
puma_0101500,AL,7.070156217992180
puma_0101600,AL,7.070156217992180
puma_0101700,AL,7.070156217992180
puma_0101800,AL,7.070156217992180
puma_0101900,AL,7.070156217992180
puma_0102000,AL,7.070156217992180
puma_0102100,AL,7.070156217992180
puma_0102200,AL,7.070156217992180
puma_0102300,AL,7.070156217992180
puma_0102400,AL,7.070156217992180
puma_0102500,AL,7.070156217992180
puma_0102600,AL,7.070156217992180
puma_0102701,AL,7.070156217992180
puma_0102702,AL,7.070156217992180
puma_0102703,AL,7.070156217992180
puma_0400100,AZ,8.371993379749580
puma_0400101,AZ,8.371993379749580
puma_0400102,AZ,8.371993379749580
puma_0400103,AZ,8.371993379749580
puma_0400104,AZ,8.371993379749580
puma_0400105,AZ,8.371993379749580
puma_0400106,AZ,8.371993379749580
puma_0400107,AZ,8.371993379749580
puma_0400108,AZ,8.371993379749580
puma_0400109,AZ,8.371993379749580
puma_0400110,AZ,8.371993379749580
puma_0400111,AZ,8.371993379749580
puma_0400112,AZ,8.371993379749580
puma_0400113,AZ,8.371993379749580
puma_0400114,AZ,8.371993379749580
puma_0400115,AZ,8.371993379749580
puma_0400116,AZ,8.371993379749580
puma_0400117,AZ,8.371993379749580
puma_0400118,AZ,8.371993379749580
puma_0400119,AZ,8.371993379749580
puma_0400120,AZ,8.371993379749580
puma_0400121,AZ,8.371993379749580
puma_0400122,AZ,8.371993379749580
puma_0400123,AZ,8.371993379749580
puma_0400124,AZ,8.371993379749580
puma_0400125,AZ,8.371993379749580
puma_0400126,AZ,8.371993379749580
puma_0400127,AZ,8.371993379749580
puma_0400128,AZ,8.371993379749580
puma_0400129,AZ,8.371993379749580
puma_0400130,AZ,8.371993379749580
puma_0400131,AZ,8.371993379749580
puma_0400132,AZ,8.371993379749580
puma_0400133,AZ,8.371993379749580
puma_0400134,AZ,8.371993379749580
puma_0400201,AZ,8.371993379749580
puma_0400202,AZ,8.371993379749580
puma_0400203,AZ,8.371993379749580
puma_0400204,AZ,8.371993379749580
puma_0400205,AZ,8.371993379749580
puma_0400206,AZ,8.371993379749580
puma_0400207,AZ,8.371993379749580
puma_0400208,AZ,8.371993379749580
puma_0400209,AZ,8.371993379749580
puma_0400300,AZ,8.371993379749580
puma_0400400,AZ,8.371993379749580
puma_0400500,AZ,8.371993379749580
puma_0400600,AZ,8.371993379749580
puma_0400700,AZ,8.371993379749580
puma_0400800,AZ,8.371993379749580
puma_0400803,AZ,8.371993379749580
puma_0400805,AZ,8.371993379749580
puma_0400807,AZ,8.371993379749580
puma_0400900,AZ,8.371993379749580
puma_0500100,AR,6.112872913527190
puma_0500200,AR,6.112872913527190
puma_0500300,AR,6.112872913527190
puma_0500400,AR,6.112872913527190
puma_0500500,AR,6.112872913527190
puma_0500600,AR,6.112872913527190
puma_0500700,AR,6.112872913527190
puma_0500800,AR,6.112872913527190
puma_0500900,AR,6.112872913527190
puma_0501000,AR,6.112872913527190
puma_0501100,AR,6.112872913527190
puma_0501200,AR,6.112872913527190
puma_0501300,AR,6.112872913527190
puma_0501400,AR,6.112872913527190
puma_0501500,AR,6.112872913527190
puma_0501600,AR,6.112872913527190
puma_0501700,AR,6.112872913527190
puma_0501800,AR,6.112872913527190
puma_0501900,AR,6.112872913527190
puma_0502000,AR,6.112872913527190
puma_0600101,CA,3.9122972719810400
puma_0600102,CA,3.9122972719810400
puma_0600103,CA,3.9122972719810400
puma_0600104,CA,3.9122972719810400
puma_0600105,CA,3.9122972719810400
puma_0600106,CA,3.9122972719810400
puma_0600107,CA,3.9122972719810400
puma_0600108,CA,3.9122972719810400
puma_0600109,CA,3.9122972719810400
puma_0600110,CA,3.9122972719810400
puma_0600300,CA,3.9122972719810400
puma_0600701,CA,3.9122972719810400
puma_0600702,CA,3.9122972719810400
puma_0601100,CA,3.9122972719810400
puma_0601301,CA,3.9122972719810400
puma_0601302,CA,3.9122972719810400
puma_0601303,CA,3.9122972719810400
puma_0601304,CA,3.9122972719810400
puma_0601305,CA,3.9122972719810400
puma_0601306,CA,3.9122972719810400
puma_0601307,CA,3.9122972719810400
puma_0601308,CA,3.9122972719810400
puma_0601309,CA,3.9122972719810400
puma_0601500,CA,3.9122972719810400
puma_0601700,CA,3.9122972719810400
puma_0601901,CA,3.9122972719810400
puma_0601902,CA,3.9122972719810400
puma_0601903,CA,3.9122972719810400
puma_0601904,CA,3.9122972719810400
puma_0601905,CA,3.9122972719810400
puma_0601906,CA,3.9122972719810400
puma_0601907,CA,3.9122972719810400
puma_0602300,CA,3.9122972719810400
puma_0602500,CA,3.9122972719810400
puma_0602901,CA,3.9122972719810400
puma_0602902,CA,3.9122972719810400
puma_0602903,CA,3.9122972719810400
puma_0602904,CA,3.9122972719810400
puma_0602905,CA,3.9122972719810400
puma_0603100,CA,3.9122972719810400
puma_0603300,CA,3.9122972719810400
puma_0603701,CA,3.9122972719810400
puma_0603702,CA,3.9122972719810400
puma_0603703,CA,3.9122972719810400
puma_0603704,CA,3.9122972719810400
puma_0603705,CA,3.9122972719810400
puma_0603706,CA,3.9122972719810400
puma_0603707,CA,3.9122972719810400
puma_0603708,CA,3.9122972719810400
puma_0603709,CA,3.9122972719810400
puma_0603710,CA,3.9122972719810400
puma_0603711,CA,3.9122972719810400
puma_0603712,CA,3.9122972719810400
puma_0603713,CA,3.9122972719810400
puma_0603714,CA,3.9122972719810400
puma_0603715,CA,3.9122972719810400
puma_0603716,CA,3.9122972719810400
puma_0603717,CA,3.9122972719810400
puma_0603718,CA,3.9122972719810400
puma_0603719,CA,3.9122972719810400
puma_0603720,CA,3.9122972719810400
puma_0603721,CA,3.9122972719810400
puma_0603722,CA,3.9122972719810400
puma_0603723,CA,3.9122972719810400
puma_0603724,CA,3.9122972719810400
puma_0603725,CA,3.9122972719810400
puma_0603726,CA,3.9122972719810400
puma_0603727,CA,3.9122972719810400
puma_0603728,CA,3.9122972719810400
puma_0603729,CA,3.9122972719810400
puma_0603730,CA,3.9122972719810400
puma_0603731,CA,3.9122972719810400
puma_0603732,CA,3.9122972719810400
puma_0603733,CA,3.9122972719810400
puma_0603734,CA,3.9122972719810400
puma_0603735,CA,3.9122972719810400
puma_0603736,CA,3.9122972719810400
puma_0603737,CA,3.9122972719810400
puma_0603738,CA,3.9122972719810400
puma_0603739,CA,3.9122972719810400
puma_0603740,CA,3.9122972719810400
puma_0603741,CA,3.9122972719810400
puma_0603742,CA,3.9122972719810400
puma_0603743,CA,3.9122972719810400
puma_0603744,CA,3.9122972719810400
puma_0603745,CA,3.9122972719810400
puma_0603746,CA,3.9122972719810400
puma_0603747,CA,3.9122972719810400
puma_0603748,CA,3.9122972719810400
puma_0603749,CA,3.9122972719810400
puma_0603750,CA,3.9122972719810400
puma_0603751,CA,3.9122972719810400
puma_0603752,CA,3.9122972719810400
puma_0603753,CA,3.9122972719810400
puma_0603754,CA,3.9122972719810400
puma_0603755,CA,3.9122972719810400
puma_0603756,CA,3.9122972719810400
puma_0603757,CA,3.9122972719810400
puma_0603758,CA,3.9122972719810400
puma_0603759,CA,3.9122972719810400
puma_0603760,CA,3.9122972719810400
puma_0603761,CA,3.9122972719810400
puma_0603762,CA,3.9122972719810400
puma_0603763,CA,3.9122972719810400
puma_0603764,CA,3.9122972719810400
puma_0603765,CA,3.9122972719810400
puma_0603766,CA,3.9122972719810400
puma_0603767,CA,3.9122972719810400
puma_0603768,CA,3.9122972719810400
puma_0603769,CA,3.9122972719810400
puma_0603900,CA,3.9122972719810400
puma_0604101,CA,3.9122972719810400
puma_0604102,CA,3.9122972719810400
puma_0604701,CA,3.9122972719810400
puma_0604702,CA,3.9122972719810400
puma_0605301,CA,3.9122972719810400
puma_0605302,CA,3.9122972719810400
puma_0605303,CA,3.9122972719810400
puma_0605500,CA,3.9122972719810400
puma_0605700,CA,3.9122972719810400
puma_0605901,CA,3.9122972719810400
puma_0605902,CA,3.9122972719810400
puma_0605903,CA,3.9122972719810400
puma_0605904,CA,3.9122972719810400
puma_0605905,CA,3.9122972719810400
puma_0605906,CA,3.9122972719810400
puma_0605907,CA,3.9122972719810400
puma_0605908,CA,3.9122972719810400
puma_0605909,CA,3.9122972719810400
puma_0605910,CA,3.9122972719810400
puma_0605911,CA,3.9122972719810400
puma_0605912,CA,3.9122972719810400
puma_0605913,CA,3.9122972719810400
puma_0605914,CA,3.9122972719810400
puma_0605915,CA,3.9122972719810400
puma_0605916,CA,3.9122972719810400
puma_0605917,CA,3.9122972719810400
puma_0605918,CA,3.9122972719810400
puma_0606101,CA,3.9122972719810400
puma_0606102,CA,3.9122972719810400
puma_0606103,CA,3.9122972719810400
puma_0606501,CA,3.9122972719810400
puma_0606502,CA,3.9122972719810400
puma_0606503,CA,3.9122972719810400
puma_0606504,CA,3.9122972719810400
puma_0606505,CA,3.9122972719810400
puma_0606506,CA,3.9122972719810400
puma_0606507,CA,3.9122972719810400
puma_0606508,CA,3.9122972719810400
puma_0606509,CA,3.9122972719810400
puma_0606510,CA,3.9122972719810400
puma_0606511,CA,3.9122972719810400
puma_0606512,CA,3.9122972719810400
puma_0606513,CA,3.9122972719810400
puma_0606514,CA,3.9122972719810400
puma_0606515,CA,3.9122972719810400
puma_0606701,CA,3.9122972719810400
puma_0606702,CA,3.9122972719810400
puma_0606703,CA,3.9122972719810400
puma_0606704,CA,3.9122972719810400
puma_0606705,CA,3.9122972719810400
puma_0606706,CA,3.9122972719810400
puma_0606707,CA,3.9122972719810400
puma_0606708,CA,3.9122972719810400
puma_0606709,CA,3.9122972719810400
puma_0606710,CA,3.9122972719810400
puma_0606711,CA,3.9122972719810400
puma_0606712,CA,3.9122972719810400
puma_0607101,CA,3.9122972719810400
puma_0607102,CA,3.9122972719810400
puma_0607103,CA,3.9122972719810400
puma_0607104,CA,3.9122972719810400
puma_0607105,CA,3.9122972719810400
