puma,state,pop_2010,h_units_2010,res_area_gbs_m2,com_area_gbs_m2,ind_area_gbs_m2,hdd65_normals_2010,cdd65_normals_2010,acpen_res_2010,res_area_2010_m2,com_area_2010_m2,frac_hh_natgas,frac_hh_fok,frac_hh_othergas,frac_hh_coal,frac_hh_wood,frac_hh_solar,frac_hh_elec,frac_hh_other,frac_hh_none,frac_ff_sh_res_2010_fitting,frac_ff_dhw_res_2010_fitting,frac_ff_other_res_2010_fitting,frac_ff_sh_com_2010_fitting,frac_ff_dhw_com_2010_fitting,frac_ff_other_com_2010_fitting,frac_ff_sh_res_2010,frac_ff_dhw_res_2010,frac_ff_other_res_2010,frac_ff_sh_com_2010,frac_ff_dhw_com_2010,frac_ff_other_com_2010,frac_elec_sh_res_2010,frac_elec_dhw_res_2010,frac_elec_other_res_2010,frac_elec_sh_com_2010,frac_elec_dhw_com_2010,frac_elec_other_com_2010
puma_0400117,AZ,100444,50159,5640429.723,1799423.184,131468.2997,953.1379276,4503.481422,0.999998986,6784547.897,3015131.042,0.320704656,0.000358543,0.003704943,0.000262931,0.000884406,0,0.669662492,0.000143417,0.004278612,0.324768142,0.324768142,0.324768142,0.325795965,0.325795965,0.325795965,0.325031074,0.325031074,0.325031074,0.326058897,0.326058897,0.326058897,0.669662492,0.669662492,0.669662492,0.669662492,0.669662492,0.669662492
puma_0400118,AZ,108714,49416,4768721.028,5812885.581,738631.5624,887.5519896,4578.96465,0.999999791,5736019.738,9740127.791,0.304196972,0.00077103,0.007735999,0,0.004446272,0.000693927,0.665501555,0.001670565,0.01498368,0.312704002,0.312704002,0.312704002,0.319514765,0.319514765,0.319514765,0.312704002,0.312704002,0.312704002,0.319514765,0.319514765,0.319514765,0.665501555,0.665501555,0.665501555,0.665501555,0.665501555,0.665501555
puma_0400119,AZ,105514,32977,4039494.239,1134056.542,305015.5433,1234.878983,3744.944216,0.999983221,4858874.853,1900236.206,0.259180545,0,0.004773187,0,0.002090447,0.000871019,0.716639955,0.001219427,0.01522542,0.263953731,0.263953731,0.263953731,0.268134625,0.268134625,0.268134625,0.263953731,0.263953731,0.263953731,0.268134625,0.268134625,0.268134625,0.716639955,0.716639955,0.716639955,0.716639955,0.716639955,0.716639955
puma_0400120,AZ,100182,42346,6115090.501,668638.1347,88178.64045,1324.218692,3522.761484,0.999978765,7355489.995,1120376.582,0.144218276,0,0.0033628,0,0.0008407,0.001120933,0.846406644,0.000815224,0.003235421,0.147581077,0.147581077,0.147581077,0.150357934,0.150357934,0.150357934,0.147581077,0.147581077,0.147581077,0.150357934,0.150357934,0.150357934,0.846406644,0.846406644,0.846406644,0.846406644,0.846406644,0.846406644
puma_0400121,AZ,123745,39199,5305684.361,1186535.33,648447.0486,1099.30095,4232.601495,0.999998961,6381901.989,1988170.176,0.271889401,0.000201613,0.004233871,0,0.003341014,0,0.705616359,0.000172811,0.014544931,0.276324885,0.276324885,0.276324885,0.27983871,0.27983871,0.27983871,0.276324885,0.276324885,0.276324885,0.27983871,0.27983871,0.27983871,0.705616359,0.705616359,0.705616359,0.705616359,0.705616359,0.705616359
puma_0400122,AZ,104327,32658,3485913.694,1001233.714,273880.9476,868,4567,0.999999782,4193004.714,1677676.98,0.245033578,0,0.004289582,0,0.004254421,0.000175803,0.733166907,0.002285433,0.010794276,0.24932316,0.24932316,0.24932316,0.256038817,0.256038817,0.256038817,0.24932316,0.24932316,0.24932316,0.256038817,0.256038817,0.256038817,0.733166907,0.733166907,0.733166907,0.733166907,0.733166907,0.733166907
puma_0400123,AZ,108404,33401,4065292.769,333052.0107,13202.54396,1085.469946,4209.071953,0.999998733,4889906.418,558065.1984,0.18729714,0.000170829,0.003348252,0,0,0,0.800198162,0.000273327,0.008712289,0.190816222,0.190816222,0.190816222,0.191089549,0.191089549,0.191089549,0.190816222,0.190816222,0.190816222,0.191089549,0.191089549,0.191089549,0.800198162,0.800198162,0.800198162,0.800198162,0.800198162,0.800198162
puma_0400124,AZ,100367,37212,4172038.654,680640.0951,155031.389,1050.011538,4255.950432,0.999999105,5018304.892,1140487.184,0.274422626,0,0.008212918,0,0,0.00049401,0.710108682,0.000154378,0.006607385,0.282635544,0.282635544,0.282635544,0.283283932,0.283283932,0.283283932,0.282635544,0.282635544,0.282635544,0.283283932,0.283283932,0.283283932,0.710108682,0.710108682,0.710108682,0.710108682,0.710108682,0.710108682
puma_0400125,AZ,101932,40177,4820171.411,859909.514,35918.2663,1053.228407,4269.405545,0.99999867,5797906.438,1440872.771,0.315336916,0.001212622,0.007000138,0,0.000606311,0.000799228,0.667961968,0.000303156,0.006779661,0.323549676,0.323549676,0.323549676,0.325258371,0.325258371,0.325258371,0.323549676,0.323549676,0.323549676,0.325258371,0.325258371,0.325258371,0.667961968,0.667961968,0.667961968,0.667961968,0.667961968,0.667961968
puma_0400126,AZ,121841,50099,6646216.956,1051733.855,73697.84506,1168.816704,4065.333385,0.999998386,7994351.403,1762295.509,0.174172069,0,0.00216839,0,0.000766602,0.000963729,0.818183809,0.00037235,0.003373051,0.176340459,0.176340459,0.176340459,0.17844314,0.17844314,0.17844314,0.176340459,0.176340459,0.176340459,0.17844314,0.17844314,0.17844314,0.818183809,0.818183809,0.818183809,0.818183809,0.818183809,0.818183809
puma_0400127,AZ,113447,46959,6262520.053,734551.9151,86728.42613,1136,4109,0.999998785,7532824.508,1230822.355,0.249739854,0,0.006364494,0,0.000362994,0.000435593,0.741064298,0,0.002032766,0.256104349,0.256104349,0.256104349,0.256902935,0.256902935,0.256902935,0.256104349,0.256104349,0.256104349,0.256902935,0.256902935,0.256902935,0.741064298,0.741064298,0.741064298,0.741064298,0.741064298,0.741064298
puma_0400128,AZ,103065,41372,5679998.543,670641.3107,105318.1384,1290,3889,0.999997249,6832142.951,1123733.123,0.235177709,0.000263859,0.00530357,0,0.003377398,0.00071242,0.750257263,0,0.004907781,0.240745138,0.240745138,0.240745138,0.244834956,0.244834956,0.244834956,0.240745138,0.240745138,0.240745138,0.244834956,0.244834956,0.244834956,0.750257263,0.750257263,0.750257263,0.750257263,0.750257263,0.750257263
puma_0400129,AZ,105818,43231,6502857.714,717346.6492,221627.6312,1253.554991,3906.449394,0.999996433,7821912.832,1201993.044,0.513090606,0,0.015786548,0,0.002529183,0.001167315,0.462479155,0,0.004947193,0.528877154,0.528877154,0.528877154,0.532573652,0.532573652,0.532573652,0.528877154,0.528877154,0.528877154,0.532573652,0.532573652,0.532573652,0.462479155,0.462479155,0.462479155,0.462479155,0.462479155,0.462479155
puma_0400130,AZ,116222,69951,8557773.122,852285.7099,68511.62522,1136,4109,0.999998785,10293652.17,1428098.25,0.316392345,0.000264336,0.006449794,0,0.000299581,0,0.671606809,0.000264336,0.0047228,0.323106474,0.323106474,0.323106474,0.323670391,0.323670391,0.323670391,0.323106474,0.323106474,0.323106474,0.323670391,0.323670391,0.323670391,0.671606809,0.671606809,0.671606809,0.671606809,0.671606809,0.671606809
puma_0400131,AZ,103540,46236,6566947.631,218774.1188,16545.56705,1144.296233,4097.508596,0.999998707,7899002.899,366580.0478,0.528741342,0.000800287,0.007174987,0,0.002566438,0.00049673,0.457846952,0.000386345,0.001986919,0.536716616,0.536716616,0.536716616,0.540166129,0.540166129,0.540166129,0.536716616,0.536716616,0.536716616,0.540166129,0.540166129,0.540166129,0.457846952,0.457846952,0.457846952,0.457846952,0.457846952,0.457846952
puma_0400132,AZ,102571,39594,5558431.497,467232.0575,131196.4663,1289.497899,3892.051233,0.99999724,6685916.956,782898.594,0.443707593,0,0.008228178,0,0.003193024,0.003039514,0.537932517,0.001166682,0.002732492,0.451935771,0.451935771,0.451935771,0.459334991,0.459334991,0.459334991,0.451935771,0.451935771,0.451935771,0.459334991,0.459334991,0.459334991,0.537932517,0.537932517,0.537932517,0.537932517,0.537932517,0.537932517
puma_0400133,AZ,103989,37794,4990429.993,328615.7971,23702.44526,1277.912856,3912.431517,0.999997455,6002700.676,550631.8356,0.346549964,0.001082485,0.009092877,0,0.002876318,0.00049485,0.63294467,0.00049485,0.006463984,0.356725327,0.356725327,0.356725327,0.360591346,0.360591346,0.360591346,0.356725327,0.356725327,0.356725327,0.360591346,0.360591346,0.360591346,0.63294467,0.63294467,0.63294467,0.63294467,0.63294467,0.63294467
puma_0400134,AZ,109882,43266,5739789.619,429321.5762,111335.2819,1421.650789,3688.976475,0.999963599,6904062.19,719375.4216,0.228562765,0.000394178,0.038265616,0,0.00582171,0.001182535,0.717919951,0.000970285,0.006882959,0.267222559,0.267222559,0.267222559,0.275197089,0.275197089,0.275197089,0.267222559,0.267222559,0.267222559,0.275197089,0.275197089,0.275197089,0.717919951,0.717919951,0.717919951,0.717919951,0.717919951,0.717919951
puma_0400201,AZ,101172,42270,5056684.529,348715.0918,27315.53785,1697.207982,2964.08109,0.990299574,6082394.44,584310.4099,0.522552642,0.000938471,0.075752244,0,0.023989677,0,0.365915889,0.002463488,0.008387589,0.599243357,0.599243357,0.599243357,0.625696522,0.625696522,0.625696522,0.599243357,0.599243357,0.599243357,0.625696522,0.625696522,0.625696522,0.365915889,0.365915889,0.365915889,0.365915889,0.365915889,0.365915889
puma_0400202,AZ,115321,50556,6237502.101,785055.6757,194020.4757,1518.465665,3175.877516,0.999903182,7502731.856,1315446.949,0.56681517,2.26E-05,0.052941043,0,0.006603496,0.002758995,0.363576743,0.000995047,0.00628689,0.619778828,0.619778828,0.619778828,0.630136367,0.630136367,0.630136367,0.619778828,0.619778828,0.619778828,0.630136367,0.630136367,0.630136367,0.363576743,0.363576743,0.363576743,0.363576743,0.363576743,0.363576743
puma_0400203,AZ,109462,49687,6695527.651,722808.2248,98869.36618,1841.522318,2746.612468,0.999580977,8053664.396,1211144.513,0.600426958,6.89E-05,0.014300799,0,0.003489119,0.000137728,0.379694243,0.00082637,0.001055918,0.614796621,0.614796621,0.614796621,0.619249839,0.619249839,0.619249839,0.614796621,0.614796621,0.614796621,0.619249839,0.619249839,0.619249839,0.379694243,0.379694243,0.379694243,0.379694243,0.379694243,0.379694243
puma_0400204,AZ,104434,53190,7625181.063,1008098.131,63625.94759,1617.600877,3034.471073,0.999889734,9171890.917,1689179.064,0.527473923,0.000253898,0.007955483,0,0.003194888,0.000909803,0.456636269,0.000930961,0.002644775,0.535683304,0.535683304,0.535683304,0.540718956,0.540718956,0.540718956,0.535683304,0.535683304,0.535683304,0.540718956,0.540718956,0.540718956,0.456636269,0.456636269,0.456636269,0.456636269,0.456636269,0.456636269
puma_0400205,AZ,122285,51424,7116473.24,811820.1212,268024.8059,1704.255722,2850.278121,0.999585876,8559995.589,1360293.715,0.618554317,0.000508718,0.051334227,0,0.004624705,0.000948065,0.322110715,0.001156176,0.000763076,0.670397262,0.670397262,0.670397262,0.677126208,0.677126208,0.677126208,0.670397262,0.670397262,0.670397262,0.677126208,0.677126208,0.677126208,0.322110715,0.322110715,0.322110715,0.322110715,0.322110715,0.322110715
puma_0400206,AZ,102159,55965,6018788.102,1654786.253,72664.29808,1586.253673,3072.286495,0.999942223,7239653.389,2772775.99,0.504662379,0.001085209,0.007656752,0,0.001065113,0.001105305,0.478014469,0.00062299,0.005787781,0.513404341,0.513404341,0.513404341,0.516197749,0.516197749,0.516197749,0.513404341,0.513404341,0.513404341,0.516197749,0.516197749,0.516197749,0.478014469,0.478014469,0.478014469,0.478014469,0.478014469,0.478014469
puma_0400207,AZ,101927,49168,4933850.585,1958990.65,105539.619,1446.138521,3227.649583,0.99996778,5934644.567,3282503.845,0.483989152,0.002164914,0.010158443,0,0.003735072,0,0.490364943,0.000523386,0.009064091,0.496312509,0.496312509,0.496312509,0.500570966,0.500570966,0.500570966,0.496312509,0.496312509,0.496312509,0.500570966,0.500570966,0.500570966,0.490364943,0.490364943,0.490364943,0.490364943,0.490364943,0.490364943
puma_0400208,AZ,108063,37287,3989766.962,1257458.806,356614.5433,1480.036553,3181.71834,0.999962624,4799060.778,2107010.244,0.544454742,0,0.009669447,0,0.004232314,0.001173926,0.418041396,0.001421069,0.021007105,0.554124189,0.554124189,0.554124189,0.560951498,0.560951498,0.560951498,0.554124189,0.554124189,0.554124189,0.560951498,0.560951498,0.560951498,0.418041396,0.418041396,0.418041396,0.418041396,0.418041396,0.418041396
puma_0400209,AZ,115440,51362,6133671.573,2094732.193,86701.94796,1589.622089,3070.443919,0.999940752,7377840.097,3509953.7,0.646973627,0.000562041,0.008236057,0,0.000756593,0.001405102,0.336013835,0.001318634,0.004734112,0.655771725,0.655771725,0.655771725,0.659252054,0.659252054,0.659252054,0.655771725,0.655771725,0.655771725,0.659252054,0.659252054,0.659252054,0.336013835,0.336013835,0.336013835,0.336013835,0.336013835,0.336013835
puma_0400300,AZ,178967,89452,10353595.7,1338641.673,94546.95982,5297.312588,691.7863628,0.749209388,12453743.67,2243041.048,0.235909614,0.002077845,0.143760899,0.003710437,0.424455493,0.001113131,0.171459315,0.015825016,0.001688249,0.381748358,0.381748358,0.381748358,0.823141998,0.823141998,0.823141998,0.385458796,0.385458796,0.385458796,0.826852436,0.826852436,0.826852436,0.171459315,0.171459315,0.171459315,0.171459315,0.171459315,0.171459315
puma_0400400,AZ,134421,63321,7695113.186,2132336.49,133103.3011,6088.003958,537.2605768,0.483735909,9256008.238,3572963.826,0.51310206,0.00074369,0.088739665,0.000415591,0.168773787,0.003368476,0.211470318,0.010346034,0.003040378,0.602585415,0.602585415,0.602585415,0.785073713,0.785073713,0.785073713,0.603001006,0.603001006,0.603001006,0.785489304,0.785489304,0.785489304,0.211470318,0.211470318,0.211470318,0.211470318,0.211470318,0.211470318
puma_0400500,AZ,211033,110432,13408798.61,2441797.165,276094.9202,3849.092545,1266.19097,0.934414433,16128671.2,4091499.151,0.518142331,0.001469814,0.169105388,0,0.04594814,0.00265444,0.248683749,0.009817041,0.004179098,0.688717532,0.688717532,0.688717532,0.747137153,0.747137153,0.747137153,0.688717532,0.688717532,0.688717532,0.747137153,0.747137153,0.747137153,0.248683749,0.248683749,0.248683749,0.248683749,0.248683749,0.248683749
puma_0400600,AZ,220675,126960,14395580.49,1999950.868,271425.9859,1890.898416,3608.836293,0.994804867,17315614.26,3351137.186,0.333542465,0.000946594,0.066745916,0.00014309,0.026691762,0.000539339,0.541650156,0.017952274,0.011788403,0.401234976,0.401234976,0.401234976,0.446418351,0.446418351,0.446418351,0.401378065,0.401378065,0.401378065,0.446561441,0.446561441,0.446561441,0.541650156,0.541650156,0.541650156,0.541650156,0.541650156,0.541650156
puma_0400700,AZ,195751,87850,9644579.139,1548870.465,224287.7265,875.3118707,4243.94868,0.999998543,11600908.5,2595302.462,0.204589865,0.000584787,0.059405799,0,0.004407297,0.000541998,0.565831325,0.001711572,0.162927358,0.264580451,0.264580451,0.264580451,0.271241317,0.271241317,0.271241317,0.264580451,0.264580451,0.264580451,0.271241317,0.271241317,0.271241317,0.565831325,0.565831325,0.565831325,0.565831325,0.565831325,0.565831325
puma_0400800,AZ,110114,55265,6375697.969,1029903.033,133262.814,3053.042565,1871.152042,0.951361865,7668959.701,1725715.57,0.515969945,0.000903716,0.086343567,0.000232384,0.073536626,0.000619691,0.306850164,0.012393813,0.003150094,0.603217227,0.603217227,0.603217227,0.689767358,0.689767358,0.689767358,0.603449611,0.603449611,0.603449611,0.689999742,0.689999742,0.689999742,0.306850164,0.306850164,0.306850164,0.306850164,0.306850164,0.306850164
puma_0400803,AZ,123512,59634,7565658.663,382935.0881,46040.23844,1382.267237,3634.082996,0.99999226,9100294.851,641649.7696,0.237829045,0.00027492,0.027950239,0,0.002886664,0.00032074,0.728355747,0.00034365,0.002038993,0.266054205,0.266054205,0.266054205,0.26960526,0.26960526,0.26960526,0.266054205,0.266054205,0.266054205,0.26960526,0.26960526,0.26960526,0.728355747,0.728355747,0.728355747,0.728355747,0.728355747,0.728355747
puma_0400805,AZ,114145,40623,5264513.248,669653.1007,45286.79455,1562.231609,3422.301345,0.999537905,6332379.63,1122077.269,0.446335118,0,0.033882592,0,0.008433267,0,0.504440922,0.002123269,0.004784832,0.48021771,0.48021771,0.48021771,0.490774246,0.490774246,0.490774246,0.48021771,0.48021771,0.48021771,0.490774246,0.490774246,0.490774246,0.504440922,0.504440922,0.504440922,0.504440922,0.504440922,0.504440922
puma_0400807,AZ,127253,53750,6841471.473,569173.6315,137952.3738,1412.448508,3776.941424,0.999995783,8229211.81,953712.8899,0.380751525,0,0.032225409,0,0.003398491,0,0.577574779,0,0.006049796,0.412976934,0.412976934,0.412976934,0.416375425,0.416375425,0.416375425,0.412976934,0.412976934,0.412976934,0.416375425,0.416375425,0.416375425,0.577574779,0.577574779,0.577574779,0.577574779,0.577574779,0.577574779
puma_0400900,AZ,178766,77051,9138928.235,2054299.342,211397.1522,2431.553086,1721.638421,0.990583064,10992690.16,3442204.019,0.499683234,0.002154012,0.14058095,0,0.026545028,0.002676676,0.31391555,0.007143083,0.007301467,0.642418195,0.642418195,0.642418195,0.678782983,0.678782983,0.678782983,0.642418195,0.642418195,0.642418195,0.678782983,0.678782983,0.678782983,0.31391555,0.31391555,0.31391555,0.31391555,0.31391555,0.31391555
puma_0500100,AR,221339,93084,14237452.75,2225788.776,588176.7683,4234.11406,1369.871387,0.979385891,15072984.01,5063303.186,0.484689113,0.00137626,0.081162448,0,0.045588597,0.000221185,0.379872204,0.004976653,0.002113541,0.56722782,0.56722782,0.56722782,0.618014254,0.618014254,0.618014254,0.56722782,0.56722782,0.56722782,0.618014254,0.618014254,0.618014254,0.379872204,0.379872204,0.379872204,0.379872204,0.379872204,0.379872204
puma_0500200,AR,203065,87808,11970941.96,2688339.45,514723.811,4039.051998,1476.273942,0.98601432,12673462.02,6115529.852,0.519662234,0.000617864,0.045889274,0,0.037458005,9.01E-05,0.392446613,0.002008058,0.001827848,0.566169372,0.566169372,0.566169372,0.60572554,0.60572554,0.60572554,0.566169372,0.566169372,0.566169372,0.60572554,0.60572554,0.60572554,0.392446613,0.392446613,0.392446613,0.392446613,0.392446613,0.392446613
puma_0500300,AR,154757,79365,11252290.11,2102401.923,480592.722,4013.790013,1440.898008,0.983522951,11912635.78,4782618.399,0.256970657,0.002376625,0.189493142,0.000279603,0.137269522,0.00035727,0.408841667,0.002982432,0.001429082,0.448840424,0.448840424,0.448840424,0.589449648,0.589449648,0.589449648,0.449120027,0.449120027,0.449120027,0.589729251,0.589729251,0.589729251,0.408841667,0.408841667,0.408841667,0.408841667,0.408841667,0.408841667
puma_0500400,AR,135511,72902,10281893.44,1656040.449,502995.9176,3883.709861,1609.498956,0.99001322,10885290.94,3767219.501,0.167805372,0.003018472,0.264089217,0,0.126540867,0.000361494,0.431027004,0.005078986,0.002078589,0.434913061,0.434913061,0.434913061,0.566894408,0.566894408,0.566894408,0.434913061,0.434913061,0.434913061,0.566894408,0.566894408,0.566894408,0.431027004,0.431027004,0.431027004,0.431027004,0.431027004,0.431027004
puma_0500500,AR,180287,78707,11064428.7,2501526.67,715907.4796,3813.520049,1751.890475,0.994395155,11713749.64,5690561.52,0.359020032,0.00203571,0.124658948,0.000537201,0.046637545,0,0.463081556,0.001894341,0.002134668,0.48571469,0.48571469,0.48571469,0.534246575,0.534246575,0.534246575,0.486251891,0.486251891,0.486251891,0.534783777,0.534783777,0.534783777,0.463081556,0.463081556,0.463081556,0.463081556,0.463081556,0.463081556
puma_0500600,AR,107095,46192,6365295.96,1426855.793,353586.5532,3454.410206,1969.811261,0.997334628,6738846.193,3245862.124,0.526039166,0.00116235,0.068325963,0,0.007428932,0,0.392899558,0.001895136,0.002248895,0.595527479,0.595527479,0.595527479,0.604851548,0.604851548,0.604851548,0.595527479,0.595527479,0.595527479,0.604851548,0.604851548,0.604851548,0.392899558,0.392899558,0.392899558,0.392899558,0.392899558,0.392899558
puma_0500700,AR,111041,48616,6521900.218,1553029.266,510951.8522,3426.383363,1935.288398,0.996812319,6904640.841,3532886.012,0.432510023,0.002549126,0.14143939,0,0.021160224,0.000272237,0.399000148,0.000965203,0.002103648,0.57649854,0.57649854,0.57649854,0.598896204,0.598896204,0.598896204,0.57649854,0.57649854,0.57649854,0.598896204,0.598896204,0.598896204,0.399000148,0.399000148,0.399000148,0.399000148,0.399000148,0.399000148
puma_0500800,AR,111048,48485,6721093.22,1412411.043,319963.6445,3485.12337,1904.599443,0.996630004,7115523.573,3213002.694,0.351977506,0.000418274,0.105497978,0,0.042199191,0.000139425,0.497838918,0.000975972,0.000952735,0.457893758,0.457893758,0.457893758,0.501208347,0.501208347,0.501208347,0.457893758,0.457893758,0.457893758,0.501208347,0.501208347,0.501208347,0.497838918,0.497838918,0.497838918,0.497838918,0.497838918,0.497838918
puma_0500900,AR,197726,88218,12789689.78,2791223.614,458585.0111,3053.491074,2137.893838,0.998446953,13540258.43,6349574.393,0.573289572,0.000722314,0.025775221,0,0.006893668,0.00051956,0.390506,0.000912397,0.001381268,0.599787107,0.599787107,0.599787107,0.608112732,0.608112732,0.608112732,0.599787107,0.599787107,0.599787107,0.608112732,0.608112732,0.608112732,0.390506,0.390506,0.390506,0.390506,0.390506,0.390506
puma_0501000,AR,185022,87337,12230570.33,6712167.589,534276.4706,3035.49192,2186.851293,0.998759762,12948326.8,15269076.7,0.597744214,0.00039163,0.010012663,0,0.001958148,0,0.387217211,0.000835476,0.001840659,0.608148506,0.608148506,0.608148506,0.61094213,0.61094213,0.61094213,0.608148506,0.608148506,0.608148506,0.61094213,0.61094213,0.61094213,0.387217211,0.387217211,0.387217211,0.387217211,0.387217211,0.387217211
puma_0501100,AR,181593,73851,10673158.75,1710938.803,466208.4506,3444.864312,1839.488681,0.995512557,11299517.83,3892104.222,0.345988741,0.001515084,0.046195208,0,0.021552813,0,0.582921141,0.000980348,0.000846665,0.393699033,0.393699033,0.393699033,0.416232194,0.416232194,0.416232194,0.393699033,0.393699033,0.393699033,0.416232194,0.416232194,0.416232194,0.582921141,0.582921141,0.582921141,0.582921141,0.582921141,0.582921141
puma_0501200,AR,107118,44811,6720707.752,852542.0275,129452.7687,3045.236991,1998.326294,0.997467102,7115115.484,1939392.817,0.446406939,0.001114503,0.038329215,0,0.027256869,0.000363425,0.485051122,0.000266512,0.001211416,0.485850657,0.485850657,0.485850657,0.513737462,0.513737462,0.513737462,0.485850657,0.485850657,0.485850657,0.513737462,0.513737462,0.513737462,0.485051122,0.485051122,0.485051122,0.485051122,0.485051122,0.485051122
puma_0501300,AR,141197,61241,8591489.175,1694182.254,377310.8346,3431.764889,1842.940197,0.994254514,9095684.549,3853985.83,0.266681914,0.001391351,0.064840757,0,0.073684411,0,0.584958164,0.004974555,0.003468847,0.332914022,0.332914022,0.332914022,0.411572989,0.411572989,0.411572989,0.332914022,0.332914022,0.332914022,0.411572989,0.411572989,0.411572989,0.584958164,0.584958164,0.584958164,0.584958164,0.584958164,0.584958164
puma_0501400,AR,187692,80766,11480139.23,2908607.723,816290.1501,3334.311889,1964.8921,0.996458725,12153856.32,6616603.925,0.485503726,0.001970772,0.031115984,1.39E-05,0.031532344,0,0.446948774,0.001443382,0.001471139,0.518590482,0.518590482,0.518590482,0.551566208,0.551566208,0.551566208,0.518604361,0.518604361,0.518604361,0.551580087,0.551580087,0.551580087,0.446948774,0.446948774,0.446948774,0.446948774,0.446948774,0.446948774
puma_0501500,AR,103220,46449,6660107.798,1229917.428,344846.7039,3412.451405,1761.412536,0.99361479,7050959.194,2797859.752,0.277942863,0.000834115,0.097930351,0,0.108461057,0.000312793,0.507507038,0.005447816,0.001563966,0.37670733,0.37670733,0.37670733,0.490928996,0.490928996,0.490928996,0.37670733,0.37670733,0.37670733,0.490928996,0.490928996,0.490928996,0.507507038,0.507507038,0.507507038,0.507507038,0.507507038,0.507507038
puma_0501600,AR,161429,81028,11249741.57,2376925.31,472326.7629,3205.6256,1897.041387,0.995638125,11909937.68,5407113.929,0.33173445,0.001484305,0.074277768,0,0.053919348,0,0.533912473,0.002687374,0.001984282,0.407496524,0.407496524,0.407496524,0.464103245,0.464103245,0.464103245,0.407496524,0.407496524,0.407496524,0.464103245,0.464103245,0.464103245,0.533912473,0.533912473,0.533912473,0.533912473,0.533912473,0.533912473
