"puma","state","hh_total","moe_total","hh_utilgas","moe_utilgas","hh_othergas","moe_othergas","hh_elec","moe_elec","hh_fok","moe_fok","hh_coal","moe_coal","hh_wood","moe_wood","hh_solar","moe_solar","hh_other","moe_other","hh_none","moe_none"
"puma_3705002","NC","37873","662","2983","303","2725","348","31467","724","269","97","0","29","203","84","10","17","22","24","194","92"
"puma_3705003","NC","40237","548","7343","423","1031","182","31135","662","245","78","19","31","175","91","0","29","52","52","237","93"
"puma_3705100","NC","41105","429","3947","255","5209","338","30356","489","595","132","0","29","754","131","0","29","65","37","179","71"
"puma_3705200","NC","49101","551","5044","439","5119","413","37205","651","797","175","0","29","631","179","0","29","75","50","230","101"
"puma_3705300","NC","42270","679","7224","489","6508","508","26106","924","1065","235","0","29","1210","253","0","29","91","69","66","46"
"puma_3705400","NC","43601","515","27639","675","1608","221","13786","623","153","88","0","29","227","100","17","25","16","26","155","76"
"puma_3800100","ND","85961","1049","35494","938","16195","486","30873","1051","969","123","283","64","339","82","6","8","1031","199","771","174"
"puma_3800200","ND","52145","670","12688","469","12380","322","21932","699","3316","246","60","24","543","96","0","22","758","118","468","115"
"puma_3800300","ND","57889","603","35204","886","5410","300","14642","786","968","150","103","47","199","63","9","14","700","166","654","153"
"puma_3800400","ND","46484","554","15091","588","6448","270","21714","616","1856","141","83","41","273","72","2","3","712","173","305","81"
"puma_3800500","ND","75843","754","31605","1048","2354","232","39441","1076","713","138","40","35","113","59","0","22","606","206","971","239"
"puma_3900100","OH","49084","535","23969","722","9765","479","12238","565","846","202","41","60","1584","194","11","13","439","104","191","65"
"puma_3900200","OH","43942","722","25286","731","8211","355","8296","554","290","88","23","24","1272","209","2","3","454","114","108","49"
"puma_3900300","OH","61064","763","50320","775","1916","221","8034","579","148","82","10","17","325","118","0","27","129","67","182","87"
"puma_3900400","OH","60231","685","42603","810","862","224","16069","746","86","72","0","27","227","107","0","27","138","76","246","104"
"puma_3900500","OH","54686","757","44147","825","423","104","9283","595","123","59","4","8","124","65","23","29","250","107","309","90"
"puma_3900600","OH","45153","644","29365","642","5269","337","8275","551","374","115","0","27","763","155","7","11","1036","228","64","38"
"puma_3900700","OH","54778","668","34536","785","5054","423","12223","674","461","154","0","27","1331","265","15","23","910","227","248","128"
"puma_3900801","OH","54679","667","42825","753","751","157","10343","587","182","91","0","27","92","44","0","27","298","91","188","76"
"puma_3900802","OH","65581","638","48410","819","3198","295","11171","614","715","176","39","58","936","199","14","15","739","181","359","155"
"puma_3900901","OH","42178","516","35027","623","434","135","6205","485","40","27","0","27","162","123","0","27","184","67","126","69"
"puma_3900902","OH","62616","609","51773","739","914","165","8124","555","42","34","20","32","46","34","0","27","1030","251","667","138"
"puma_3900903","OH","46684","607","37304","694","575","170","8156","503","114","63","41","66","69","50","16","26","283","134","126","73"
"puma_3900904","OH","52364","577","45386","705","652","127","5654","495","98","71","18","27","73","38","10","16","251","89","222","92"
"puma_3900905","OH","45726","739","39595","756","616","138","4906","407","23","21","22","27","33","28","0","27","234","95","297","105"
"puma_3900906","OH","55214","729","42965","765","594","164","10941","640","16","17","13","20","26","25","0","27","269","99","390","124"
"puma_3900907","OH","44668","710","37137","675","357","104","6355","496","234","87","26","45","73","41","0","27","198","93","288","135"
"puma_3900908","OH","70437","911","57677","810","635","139","10915","663","94","89","9","15","34","32","0","27","501","180","572","111"
"puma_3900909","OH","63156","936","51567","1038","645","117","9961","531","119","66","8","14","44","37","0","27","344","103","468","122"
"puma_3900910","OH","57922","742","48394","870","617","139","7828","545","225","81","0","27","32","24","23","26","371","120","432","146"
"puma_3901000","OH","44711","580","37420","656","477","127","5997","502","326","102","15","24","51","37","0","27","256","98","169","75"
"puma_3901100","OH","43335","530","35424","652","483","160","6237","439","580","156","7","12","332","126","0","27","120","55","152","115"
"puma_3901200","OH","43613","448","27007","519","1421","182","7291","439","3579","364","795","153","2670","283","20","24","681","149","149","66"
"puma_3901300","OH","37832","548","22605","690","2314","265","7293","458","2440","232","275","109","2027","244","0","27","814","220","64","40"
"puma_3901400","OH","53546","591","35617","648","2608","290","7918","463","4002","328","499","135","1868","222","31","27","792","174","211","79"
"puma_3901500","OH","81735","663","68759","842","636","139","9583","659","627","127","7","10","317","98","0","27","552","159","1254","317"
"puma_3901600","OH","48812","730","42163","786","504","130","5173","465","367","146","0","27","204","98","0","27","247","103","154","60"
"puma_3901700","OH","61817","633","39663","760","3319","275","12623","679","3674","358","122","81","1459","241","0","27","818","224","139","63"
"puma_3901801","OH","45258","536","40161","633","607","146","3864","439","363","111","0","27","127","62","0","27","100","61","36","35"
"puma_3901802","OH","45890","695","40112","735","480","111","4774","400","125","62","0","27","113","61","0","27","162","67","124","71"
"puma_3901803","OH","43563","640","38675","772","366","120","4036","442","98","63","12","19","21","25","18","30","199","88","138","64"
"puma_3901804","OH","47939","775","39752","807","565","184","6784","502","201","79","0","27","53","41","0","27","165","76","419","129"
"puma_3901805","OH","42076","738","36803","704","406","126","4068","482","356","91","12","20","182","86","0","27","116","66","133","73"
"puma_3901900","OH","69007","485","50562","704","3120","321","11826","603","1433","219","21","31","1015","150","4","6","707","168","319","106"
"puma_3902000","OH","43824","452","27750","556","2919","273","8223","448","1915","281","64","41","2501","263","10","16","376","104","66","34"
"puma_3902100","OH","43352","438","21950","512","5883","408","9746","470","1671","257","63","44","3279","355","91","89","551","155","118","65"
"puma_3902200","OH","48449","630","30258","722","3290","357","10153","626","2067","321","28","27","1933","239","0","27","452","149","268","119"
"puma_3902300","OH","48511","503","25281","628","6963","414","11327","543","1542","192","80","56","2634","301","11","20","471","124","202","66"
"puma_3902400","OH","45264","452","23699","615","7161","373","11986","538","572","116","12","18","1332","198","0","27","359","98","143","48"
"puma_3902500","OH","40650","469","25232","627","3541","313","10004","619","311","120","2","7","1052","169","38","47","305","105","165","68"
"puma_3902600","OH","46666","414","22594","619","8038","423","12487","595","849","156","33","26","1551","240","21","25","750","185","343","103"
"puma_3902700","OH","45514","679","20144","648","9245","462","10644","526","1481","235","51","32","3045","296","17","26","657","143","230","82"
"puma_3902800","OH","60907","655","30613","805","10204","614","13509","775","2308","335","7","12","3241","384","30","34","710","204","285","101"
"puma_3902900","OH","43038","569","20298","588","5709","474","9571","455","1813","241","146","96","4487","377","17","27","858","154","139","53"
"puma_3903000","OH","42854","510","25910","691","3057","291","8986","582","2136","253","96","50","1682","217","14","23","860","181","113","60"
"puma_3903100","OH","56447","711","45094","763","833","150","7431","518","2081","245","44","60","621","142","0","27","251","133","92","52"
"puma_3903200","OH","58722","670","49065","840","454","140","8432","523","225","113","0","27","163","94","0","27","227","111","156","63"
"puma_3903300","OH","49589","645","32002","697","3000","340","8578","483","3186","339","33","29","1788","226","0","27","906","197","96","50"
"puma_3903400","OH","41537","552","21923","627","3444","388","10226","541","3607","346","109","70","1923","265","14","22","160","70","131","77"
"puma_3903500","OH","53347","673","26241","722","3510","333","14375","643","6333","362","33","30","2139","266","12","18","499","141","205","86"
"puma_3903600","OH","42117","575","25550","644","3878","411","8418","520","1099","245","22","32","2326","324","0","27","729","148","95","47"
"puma_3903700","OH","47378","585","24945","787","3956","357","13785","733","1632","322","17","17","2391","317","0","27","502","155","150","95"
"puma_3903800","OH","64035","637","41555","993","5831","539","12515","776","1547","281","0","27","1854","326","23","35","630","179","80","51"
"puma_3903900","OH","56339","622","34016","696","4175","361","14826","710","1162","229","13","21","1428","210","15","24","410","160","294","127"
"puma_3904000","OH","69985","446","48851","667","4570","361","14111","562","1286","216","35","39","651","149","27","28","333","113","121","60"
"puma_3904101","OH","50089","701","34450","906","1032","271","14134","785","235","99","0","27","86","65","8","11","73","46","71","56"
"puma_3904102","OH","43012","649","29800","725","454","138","12543","676","63","44","0","27","23","30","0","27","29","23","100","69"
"puma_3904103","OH","48460","650","33843","937","466","152","13920","784","123","78","0","27","33","37","0","27","14","20","61","46"
"puma_3904104","OH","49368","589","35126","784","476","114","13525","686","67","52","14","17","0","27","9","15","79","54","72","53"
"puma_3904105","OH","48559","649","34458","681","661","143","12954","600","29","31","8","13","10","16","18","20","197","75","224","92"
"puma_3904106","OH","53600","813","37757","782","304","103","15055","700","67","51","0","27","95","56","0","27","51","43","271","120"
"puma_3904107","OH","43958","725","34961","749","408","123","8359","568","21","23","5","9","10","17","0","27","94","52","100","52"
"puma_3904108","OH","49889","705","34827","892","535","155","14143","754","100","87","0","27","110","96","30","47","31","38","113","68"
"puma_3904109","OH","42597","703","31428","817","785","204","9778","507","311","108","0","27","105","74","0","27","118","96","72","57"
"puma_3904110","OH","40086","638","30350","657","411","123","9012","571","112","69","0","27","80","96","0","27","43","31","78","58"
"puma_3904111","OH","41829","721","26850","897","1324","255","12852","696","465","183","0","27","105","66","0","27","45","40","188","95"
"puma_3904200","OH","54935","484","27912","656","9479","496","13906","607","1476","240","34","26","1252","198","0","27","816","176","60","40"
"puma_3904300","OH","54696","629","39850","641","2532","246","9499","590","1625","197","13","17","679","140","6","10","336","119","156","62"
"puma_3904400","OH","41043","455","23775","596","3127","328","11502","615","1151","173","0","27","932","177","0","27","473","150","83","46"
