"puma","state","htg_slope_res_btu_m2_degC"
"puma_5151125","VA",5.39896296079362
"puma_5151135","VA",5.49254131520218
"puma_5151145","VA",5.63372220958987
"puma_5151154","VA",5.7297416739244
"puma_5151155","VA",5.74950530084492
"puma_5151164","VA",5.64431891379446
"puma_5151165","VA",5.67381685872125
"puma_5151167","VA",5.65729365089423
"puma_5151175","VA",5.73116922804584
"puma_5151186","VA",5.73385234376456
"puma_5151206","VA",5.53840244788003
"puma_5151215","VA",5.30086121246691
"puma_5151224","VA",5.40005194489495
"puma_5151225","VA",5.30545472373851
"puma_5151235","VA",5.42721043496748
"puma_5151244","VA",5.00519064920688
"puma_5151245","VA",4.99728737122114
"puma_5151246","VA",5.16380285106989
"puma_5151255","VA",5.29561359524683
"puma_5155001","VA",5.70439351312828
"puma_5155002","VA",5.67684086546915
"puma_5159301","VA",5.04955820014344
"puma_5159302","VA",5.22334525022616
"puma_5159303","VA",4.88481537531085
"puma_5159304","VA",4.97904884352729
"puma_5159305","VA",4.88481537531085
"puma_5159306","VA",5.06269453750089
"puma_5159307","VA",4.9397056960247
"puma_5159308","VA",5.00054822533777
"puma_5159309","VA",4.94877421081968
"puma_5310100","WA",6.2996220669253
"puma_5310200","WA",6.32115389378144
"puma_5310300","WA",5.89937979213783
"puma_5310400","WA",5.44909608735593
"puma_5310501","WA",5.64881272164018
"puma_5310502","WA",5.66296190167707
"puma_5310503","WA",5.69695700918196
"puma_5310504","WA",5.36884950315662
"puma_5310600","WA",5.77274803080246
"puma_5310701","WA",6.43653899982978
"puma_5310702","WA",6.52763008198017
"puma_5310703","WA",6.31698222285938
"puma_5310800","WA",5.85086637346449
"puma_5310901","WA",5.98286826497108
"puma_5310902","WA",6.11848520804247
"puma_5311000","WA",6.23865799907334
"puma_5311101","WA",6.7914293464337
"puma_5311102","WA",6.47310596010818
"puma_5311103","WA",6.68992479317819
"puma_5311104","WA",6.35184305956559
"puma_5311200","WA",6.45376473803161
"puma_5311300","WA",6.3056668156594
"puma_5311401","WA",6.18141039930543
"puma_5311402","WA",6.25559613574493
"puma_5311501","WA",6.75874857806527
"puma_5311502","WA",6.50878521428867
"puma_5311503","WA",6.55558385598458
"puma_5311504","WA",6.70084877198018
"puma_5311505","WA",6.45750012513817
"puma_5311506","WA",6.31127813333055
"puma_5311507","WA",6.19183243118306
"puma_5311601","WA",6.7967507695336
"puma_5311602","WA",6.73533723961172
"puma_5311603","WA",6.7967507695336
"puma_5311604","WA",6.74736742045348
"puma_5311605","WA",6.67861135777442
"puma_5311606","WA",6.6714658232072
"puma_5311607","WA",6.65837134881742
"puma_5311608","WA",6.67584049606411
"puma_5311609","WA",6.55381264131242
"puma_5311610","WA",6.69201819499376
"puma_5311611","WA",6.62511683242602
"puma_5311612","WA",6.71005392185779
"puma_5311613","WA",6.69321437592102
"puma_5311614","WA",6.635121762786
"puma_5311615","WA",6.26201864277105
"puma_5311616","WA",6.31345822071733
"puma_5311701","WA",6.41373089075037
"puma_5311702","WA",6.34756493505466
"puma_5311703","WA",6.41143570110566
"puma_5311704","WA",6.43408315156244
"puma_5311705","WA",6.37066552146002
"puma_5311706","WA",6.42853922973565
"puma_5311801","WA",6.45299217484457
"puma_5311802","WA",6.45421559637728
"puma_5311900","WA",6.1199649563879
"puma_5400100","WV",4.26885530977369
"puma_5400200","WV",4.32737289514034
"puma_5400300","WV",4.23912991918603
"puma_5400400","WV",4.34929346410434
"puma_5400500","WV",4.19159683187886
"puma_5400600","WV",4.36873767688815
"puma_5400700","WV",4.47786256477267
"puma_5400800","WV",4.56013893508602
"puma_5400900","WV",4.61174410876012
"puma_5401000","WV",4.58312736389156
"puma_5401100","WV",4.22207392317394
"puma_5401200","WV",4.32219240856842
"puma_5401300","WV",4.59115182842423
"puma_5500100","WI",2.49141744640587
"puma_5500101","WI",2.83918974867343
"puma_5500102","WI",2.80838322699875
"puma_5500103","WI",2.85288910003421
"puma_5500200","WI",2.72324219205554
"puma_5500300","WI",2.71370167636198
"puma_5500600","WI",2.45898573829799
"puma_5500700","WI",2.71489548086723
"puma_5500800","WI",2.83539554782589
"puma_5500900","WI",2.78681390473289
"puma_5501000","WI",2.80874007627167
"puma_5501001","WI",2.82201463414183
"puma_5501300","WI",2.63519103567493
"puma_5501301","WI",2.72827242269112
"puma_5501400","WI",2.68183472531333
"puma_5501401","WI",2.76098256162361
"puma_5501500","WI",2.74628555586372
"puma_5501501","WI",2.7825411386004
"puma_5501600","WI",2.61234167146288
"puma_5501601","WI",2.6807545811056
"puma_5502400","WI",2.89697632226341
"puma_5502500","WI",2.82798246897286
"puma_5510000","WI",2.93958876021608
"puma_5520000","WI",2.79409169406842
"puma_5530000","WI",2.90371500023305
"puma_5540101","WI",2.95471067121249
"puma_5540301","WI",2.90530944819471
"puma_5540701","WI",2.93752104293459
"puma_5541001","WI",2.95616881773849
"puma_5541002","WI",2.96975805602452
"puma_5541003","WI",2.98398085798483
"puma_5541004","WI",2.9652748420663
"puma_5541005","WI",2.94994386541951
"puma_5550000","WI",2.94495391601134
"puma_5555101","WI",2.57560697871408
"puma_5555102","WI",2.69737325060297
"puma_5555103","WI",2.66933556758022
"puma_5570101","WI",2.82034238295444
"puma_5570201","WI",2.85608171053892
"puma_5570301","WI",2.81902305489638
"puma_5600100","WY",3.64983111283451
"puma_5600200","WY",4.00514648083668
"puma_5600300","WY",3.9084841938479
"puma_5600400","WY",3.98795013693701
"puma_5600500","WY",3.75084530668704
