state,id,pop.2010,h.units.2010,res.area.m2,com.area.m2,hdd65,cdd65
SD,46109940400,2775,1208,130492.719548232,53377.9992239687,8156,597
SD,46109940700,2673,1231,147416.130890194,33722.3171373212,8724,495
SD,46109940800,2862,1076,126049.54232559801,35513.0234172692,8156,597
SD,46109950400,1839,1390,176554.79275819898,20227.500434415,8469,517
SD,46111962100,2355,1172,161146.078641392,54585.3667063128,7365,807
SD,46113940500,4419,1179,140118.593269659,2731.34934069685,6844,791
SD,46113940800,4745,1208,128195.416924679,34650.4185821726,6844,791
SD,46113940900,4422,1206,128060.06075916,83509.4271115988,7225,739
SD,46115000100,1910,978,127102.68927881,21314.6514433861,8168,656
SD,46115000200,2719,1286,142718.391516453,68342.1690780723,8168,656
SD,46115000300,1786,875,121711.906116036,32824.687457590604,8232,507
SD,46117960100,2966,1387,179801.75731076,52145.8262174551,7003,960
SD,46119979100,1373,845,112195.286866681,22917.414754498197,7797,736
SD,46121940100,4451,1316,132597.910836783,35259.5839297234,6899,746
SD,46121940200,5161,1826,206256.635983658,48602.1325519276,7174,769
SD,46123971600,2261,1347,156576.463875401,40421.3691703129,6851,922
SD,46123971700,3383,1725,199458.46319076602,89214.9762301294,6851,922
SD,46125965100,4147,1861,257688.500184291,84305.9784305962,7543,749
SD,46125965200,4200,2078,257948.914224495,74366.1893727173,7543,749
SD,46127020100,4157,1917,251972.935718566,58421.890547675495,7435,765
SD,46127020200,2664,1157,153735.489804999,34281.0362317001,6698,954
SD,46127020300,7578,3206,405883.358705569,129459.92321775199,6863,870
SD,46129965100,1667,1139,141581.821111611,31842.702376816298,8294,646
SD,46129965200,3771,1864,215085.218317684,105475.04964344,7960,643
SD,46135966100,3038,1557,174584.966007589,116382.147454078,7019,882
SD,46135966200,5556,2563,317037.745145332,49225.1399516909,7019,882
SD,46135966301,3462,1309,174621.577695604,61547.9844250237,7585,667
SD,46135966302,6575,2550,297500.334071793,221527.01775540103,7019,882
SD,46135966400,3807,1673,232176.319497271,42815.852494885,7019,882
SD,46137941600,2801,987,110142.316149301,8221.268721507091,7667,702
